;bname;gname;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Start;End;Orientation;Length;Chr
2032;b2270;yfbK;28.0148064482964;-0.0296791324719049;0.369529364678072;-0.080316032523588;0.935985907296552;0.998227012165091;2383995;2385722;-;1728;NC_000913.3
2033;b2272;yfbM;39.6188252871463;-0.168815361567137;1.2290462710341;-0.137354764865849;0.890750384486881;0.998227012165091;2386934;2387437;+;504;NC_000913.3
2034;b2275;yfbP;65.592855006151;-0.306944693804314;0.34663883169964;-0.885488484655056;0.375893227613059;0.998227012165091;2389116;2389964;+;849;NC_000913.3
2035;b2276;nuoN;6589.73101432072;-0.162375047613376;0.240249628893974;-0.675859722909436;0.499129711954418;0.998227012165091;2390048;2391505;-;1458;NC_000913.3
2036;b2277;nuoM;6503.77238468551;-0.231188881181625;0.229183575702904;-1.00874977830576;0.313094652179749;0.998227012165091;2391512;2393041;-;1530;NC_000913.3
2037;b2278;nuoL;9475.2879030253;-0.291470635484868;0.278131240117238;-1.04796079491828;0.294656670205391;0.998227012165091;2393205;2395046;-;1842;NC_000913.3
2038;b2279;nuoK;1103.72462145469;-0.189790438877178;0.291744644845216;-0.650536152867074;0.515345956855105;0.998227012165091;2395043;2395345;-;303;NC_000913.3
2039;b2280;nuoJ;2488.98475501909;-0.206331469690876;0.286833970779126;-0.719341119639415;0.471930766068065;0.998227012165091;2395342;2395896;-;555;NC_000913.3
2040;b2281;nuoI;1633.34798371447;-0.228552980948274;0.293770096580255;-0.777999475129819;0.436569322639889;0.998227012165091;2395908;2396450;-;543;NC_000913.3
2041;b2282;nuoH;3727.74301823784;-0.137651370343628;0.288365050471646;-0.477351087167071;0.633112138135787;0.998227012165091;2396465;2397442;-;978;NC_000913.3
2042;b2283;nuoG;11962.0875493359;-0.130157815103622;0.268697436041347;-0.484402892045435;0.628099966356233;0.998227012165091;2397439;2400165;-;2727;NC_000913.3
2043;b2284;nuoF;7282.78298073072;-0.0236591448325036;0.241829458786813;-0.0978340064572552;0.922064103655207;0.998227012165091;2400218;2401555;-;1338;NC_000913.3
2044;b2285;nuoE;2900.21251596592;-0.050344710204455;0.245398919942045;-0.205154571244017;0.837451361364644;0.998227012165091;2401552;2402052;-;501;NC_000913.3
2045;b2286;nuoC;8145.46356264951;0.0144630049512762;0.131744801104667;0.109780460633022;0.91258348752625;0.998227012165091;2402055;2403845;-;1791;NC_000913.3
2046;b2287;nuoB;3748.38002978923;0.0590813004549381;0.0969697698733702;0.609275452876609;0.54234187489229;0.998227012165091;2403951;2404613;-;663;NC_000913.3
2047;b2288;nuoA;3961.30297981243;0.0873274158668929;0.129541494599119;0.674126974813264;0.500230591240891;0.998227012165091;2404629;2405072;-;444;NC_000913.3
2048;b2289;lrhA;2372.92582529166;0.251216336588155;0.237144332569499;1.05933940679156;0.289445234338974;0.998227012165091;2405703;2406641;-;939;NC_000913.3
2049;b2290;alaA;1731.07399929526;0.122894439999962;0.173567892542907;0.708048235186019;0.478915303915428;0.998227012165091;2407561;2408778;+;1218;NC_000913.3
2050;b2291;yfbR;298.96925153018;0.000376091216422609;0.207141854366252;0.00181562155834346;0.998551344386248;0.999954920072585;2408862;2409461;+;600;NC_000913.3
2051;b2292;yfbS;2378.44039966504;-0.0157233855065956;0.391769341111506;-0.0401342929540786;0.967986061993477;0.999954920072585;2409520;2411352;-;1833;NC_000913.3
2052;b2293;hxpA;1764.73791036822;-0.253252567203785;0.17985415268078;-1.40809963756177;0.159101568356877;0.998227012165091;2411439;2412089;-;651;NC_000913.3
2053;b2294;yfbU;836.651868285212;0.0286166694362255;0.197198197291586;0.14511628315705;0.884619062275261;0.998227012165091;2412100;2412594;-;495;NC_000913.3
2054;b2295;yfbV;754.310105414399;-0.0233389542750372;0.238006436679188;-0.09806018106349;0.921884505995789;0.998227012165091;2412677;2413132;-;456;NC_000913.3
2055;b2296;ackA;7296.26469977198;0.0686070115751527;0.144061314646357;0.476234801435555;0.63390710862491;0.998227012165091;2413470;2414672;+;1203;NC_000913.3
2056;b2297;pta;9144.68240065516;-0.0762021384786375;0.134317276192088;-0.567329390819841;0.570490412296375;0.998227012165091;2414747;2416891;+;2145;NC_000913.3
2057;b2298;yfcC;382.848597282102;-0.765684552533077;0.204126754079932;-3.75102497457658;0.000176113154632277;0.00937861252801755;2417081;2418601;+;1521;NC_000913.3
2058;b2299;yfcD;643.194072260029;0.172621004107121;0.14140624852675;1.22074523513341;0.222182494867957;0.998227012165091;2418634;2419176;-;543;NC_000913.3
2059;b2300;yfcE;641.831093163664;0.15081292517548;0.167582489302063;0.899932479840684;0.368156184022211;0.998227012165091;2419234;2419788;-;555;NC_000913.3
2060;b2301;yfcF;216.878113112193;0.203307725268575;0.302919718678027;0.671160418858935;0.502118340674635;0.998227012165091;2419841;2420485;-;645;NC_000913.3
2061;b2302;yfcG;181.088654371902;-0.590309524554343;0.557202336337846;-1.05941681514491;0.289409995024229;0.998227012165091;2420621;2421268;+;648;NC_000913.3
2062;b2303;folX;231.050723840553;0.541528316220592;0.270116896459985;2.00479245585;0.0449852394010472;0.60090650892235;2421325;2421687;+;363;NC_000913.3
2063;b2304;yfcH;2343.64917252917;0.194422020099763;0.163707906959587;1.18761533093058;0.234984995000855;0.998227012165091;2421708;2422601;+;894;NC_000913.3
2064;b2305;rpnB;136.493278073861;0.483887312213724;0.350783740200331;1.3794462421131;0.167757210140753;0.998227012165091;2422649;2423539;-;891;NC_000913.3
2065;b2306;hisP;104.888264319783;0.0817878067174038;0.432794036017608;0.188976279502327;0.850111408019626;0.998227012165091;2423736;2424509;-;774;NC_000913.3
2066;b2307;hisM;92.5159234629314;0.170975430022326;0.370257444629145;0.461774455861591;0.644243070882455;0.998227012165091;2424517;2425233;-;717;NC_000913.3
2067;b2308;hisQ;223.370590902126;0.252212065721452;0.351389684043958;0.717756033184801;0.472907727132135;0.998227012165091;2425230;2425916;-;687;NC_000913.3
2068;b2309;hisJ;947.419684887922;0.235537349946999;0.339106633676814;0.694581959052674;0.487317321544507;0.998227012165091;2426006;2426788;-;783;NC_000913.3
2069;b2310;argT;680.037827251882;0.42245258373697;0.578178206147281;0.730661549061151;0.464985907205815;0.998227012165091;2427009;2427791;-;783;NC_000913.3
2070;b2311;ubiX;132.961785211657;0.0364304030563749;0.211316122673962;0.172397650474512;0.863124919176311;0.998227012165091;2428057;2428626;-;570;NC_000913.3
2071;b2312;purF;456.978528111743;0.449438974375045;0.160115536351307;2.80696667304626;0.00500104153698185;0.140663097878208;2428721;2430238;-;1518;NC_000913.3
2072;b2313;cvpA;273.402388332219;0.483175994763594;0.202077160923966;2.39104702656326;0.0168004008177392;0.337189954100756;2430275;2430763;-;489;NC_000913.3
2073;b2314;dedD;2105.08862166433;0.0826557685232455;0.119216356695062;0.693325738301722;0.488105154222652;0.998227012165091;2431022;2431684;-;663;NC_000913.3
2074;b2315;folC;1257.71370106202;0.103733732102998;0.111776955183629;0.928042206307927;0.353385676623519;0.998227012165091;2431674;2432942;-;1269;NC_000913.3
2075;b2316;accD;5137.47210311115;0.136392768593036;0.161166441135437;0.84628516726021;0.397393680389504;0.998227012165091;2433012;2433926;-;915;NC_000913.3
2076;b2317;dedA;573.404180155407;0.096863560399138;0.160165781887494;0.604770627393921;0.54533141265029;0.998227012165091;2434082;2434741;-;660;NC_000913.3
2077;b2318;truA;563.199670285438;0.120590470758177;0.264205391088183;0.456426987585306;0.648082962724951;0.998227012165091;2434824;2435636;-;813;NC_000913.3
2078;b2319;usg;906.527429326026;0.108435309491171;0.153183955265308;0.707876417627197;0.479022005555417;0.998227012165091;2435636;2436649;-;1014;NC_000913.3
2079;b2320;pdxB;1208.06950564536;0.0874509602871592;0.122676993197051;0.712855426336462;0.475935223689208;0.998227012165091;2436715;2437851;-;1137;NC_000913.3
2080;b2321;flk;327.481188912251;0.192991780001281;0.150277990603413;1.28423183745244;0.199060848499777;0.998227012165091;2437950;2438945;+;996;NC_000913.3
2081;b2322;yfcJ;172.910171699486;0.176658432232123;0.162426947489346;1.08761775655306;0.276763888577141;0.998227012165091;2438942;2440120;-;1179;NC_000913.3
2082;b2323;fabB;11503.2392543834;0.136592797253626;0.344220465444489;0.3968177693248;0.691501846255923;0.998227012165091;2440385;2441605;-;1221;NC_000913.3
2083;b2324;mnmC;840.057205348552;-0.0259654842317329;0.148922932973744;-0.174355176286455;0.861586338831702;0.998227012165091;2441764;2443770;+;2007;NC_000913.3
2084;b2325;yfcL;256.370024034315;0.0148574418767033;0.185754938608094;0.0799841015697006;0.936249900564663;0.998227012165091;2443891;2444169;-;279;NC_000913.3
2085;b2326;epmC;356.193150071964;-0.105445937661421;0.164922196033398;-0.639367775821193;0.522583706970563;0.998227012165091;2444203;2444751;-;549;NC_000913.3
2086;b2327;yfcA;506.653055516483;-0.0628970179031929;0.140543213486421;-0.447527961990638;0.65449390326239;0.998227012165091;2444751;2445560;-;810;NC_000913.3
2087;b2328;mepA;501.663630254526;-0.0427849781152574;0.162730821772334;-0.262918712320615;0.792613233225792;0.998227012165091;2445560;2446384;-;825;NC_000913.3
2088;b2329;aroC;1342.03387971996;-0.0368479708037937;0.198048891914259;-0.186054920316071;0.852401692957586;0.998227012165091;2446388;2447473;-;1086;NC_000913.3
2089;b2330;prmB;1149.16356792486;0.144699533406139;0.111028764068791;1.30326167835649;0.192485439391848;0.998227012165091;2447508;2448440;-;933;NC_000913.3
2090;b2331;smrB;565.277463354209;-0.0640655469602507;0.142681383506456;-0.44901125420719;0.653423538123802;0.998227012165091;2448606;2449157;+;552;NC_000913.3
2091;b2332;yfcO;349.675770103288;-0.0150993938754752;0.16621813799534;-0.0908408315577356;0.92761906526732;0.998227012165091;2449228;2450049;-;822;NC_000913.3
2092;b2334;yfcQ;10.571187905645;-1.10847067442596;0.599778142767073;-1.84813449405149;0.0645828888412373;0.718507125437052;2450587;2451075;-;489;NC_000913.3
2093;b2340;sixA;563.529829711451;0.262137854116067;0.202849351140826;1.29227849456654;0.196260716719836;0.998227012165091;2456327;2456812;-;486;NC_000913.3
2094;b2341;fadJ;1229.83903241767;-0.036166120138872;0.270791724650152;-0.133556962221045;0.893752918370489;0.998227012165091;2457015;2459159;-;2145;NC_000913.3
2095;b2342;fadI;682.281265479784;0.041063561073119;0.244492500675194;0.167954276551294;0.866619250031947;0.998227012165091;2459159;2460469;-;1311;NC_000913.3
2096;b2343;yfcZ;3840.43126343736;-0.415467335012683;0.270006012568666;-1.53873364174446;0.123869335780941;0.934555143646123;2460650;2460934;-;285;NC_000913.3
2097;b2344;fadL;2257.81592846851;0.358199448454774;0.450850655688157;0.794496900327306;0.426906212749628;0.998227012165091;2461306;2462646;+;1341;NC_000913.3
2098;b2345;yfdF;14.8782397698895;0.238020675200711;0.616799585278782;0.385896295784846;0.699573474087765;0.998227012165091;2463012;2464070;+;1059;NC_000913.3
2099;b2346;mlaA;2046.22734645855;0.10306658210279;0.144531052063413;0.71311030142899;0.475777505479817;0.998227012165091;2464252;2465007;-;756;NC_000913.3
2100;b2347;yfdC;224.369877023843;0.141004883459278;0.419366212201919;0.33623329528366;0.736694946989604;0.998227012165091;2465301;2466233;+;933;NC_000913.3
2101;b2349;intS;99.7393503347501;0.287879155686588;0.227499506210323;1.26540562870692;0.205725958511663;0.998227012165091;2466545;2467702;+;1158;NC_000913.3
2102;b2350;yfdG;80.570411647919;0.334569108955121;0.305350274039858;1.09568956506471;0.273214650797623;0.998227012165091;2467855;2468217;+;363;NC_000913.3
2103;b2351;yfdH;456.181521951783;0.154489681884983;0.184553787069005;0.837098410921359;0.402537253557061;0.998227012165091;2468214;2469134;+;921;NC_000913.3
2104;b2352;yfdI;357.630306352613;0.115739599654392;0.206519909593509;0.560428289370266;0.575187340164931;0.998227012165091;2469131;2470462;+;1332;NC_000913.3
2105;b4780;yodE;24.596730032353;1.29324263846438;0.684686430707169;1.88881008950136;0.0589172803518435;0.698865935890062;2470497;2470643;-;147;NC_000913.3
2106;b2354;yfdK;19.0299629089967;0.645198875211805;0.456426854310461;1.41358657826242;0.157483324369303;0.998227012165091;2471077;2471517;-;441;NC_000913.3
2107;b2360;yfdQ;14.8289003769789;0.278492897792896;0.386359454245646;0.720812949528165;0.471024606998657;0.998227012165091;2474032;2474856;+;825;NC_000913.3
2108;b4501;torI;45.4231321676855;-0.430716029530205;0.459431961066271;-0.937496878820924;0.348503028510834;0.998227012165091;2476310;2476510;+;201;NC_000913.3
2109;b2364;dsdC;126.389979151834;-0.0347734660884735;0.305790751792694;-0.113716539446058;0.909462500991482;0.998227012165091;2476694;2477629;-;936;NC_000913.3
2110;b2365;dsdX;183.93471964851;-0.394798639220513;0.917618575823365;-0.430242640703156;0.667019146952631;0.998227012165091;2477847;2479184;+;1338;NC_000913.3
2111;b2366;dsdA;508.733236372028;-0.189120781487686;0.65842935176155;-0.287230180400852;0.773936078866633;0.998227012165091;2479202;2480530;+;1329;NC_000913.3
2112;b2367;emrY;11.6504447010794;0.372670454106698;0.580100940438355;0.642423461380857;0.520598270460325;0.998227012165091;2480638;2482176;-;1539;NC_000913.3
2113;b2369;evgA;1190.25692192357;-0.0384933117357649;0.243869124807106;-0.157844137777638;0.874579617673306;0.998227012165091;2483755;2484369;+;615;NC_000913.3
2114;b2370;evgS;1107.62414547019;-0.470588796204359;0.202863349404128;-2.31973295120396;0.0203553281381635;0.390861445114542;2484374;2487967;+;3594;NC_000913.3
2115;b2371;yfdE;22.4116213043472;0.312624862736244;0.546451531080726;0.572099893503749;0.567254301284255;0.998227012165091;2488023;2489168;-;1146;NC_000913.3
2116;b2373;oxc;15.7637255416367;0.260323756800158;0.327195314484682;0.795621897001049;0.426251835341138;0.998227012165091;2490256;2491950;-;1695;NC_000913.3
2117;b2374;frc;12.0682304773025;0.763760720239005;0.408523397932111;1.8695642014755;0.0615443603924731;0.704321419505838;2492004;2493254;-;1251;NC_000913.3
2118;b2376;ypdI;53.5111006548345;-0.256155924072669;0.530908429806966;-0.482486074229044;0.629460688667064;0.998227012165091;2494698;2494973;+;276;NC_000913.3
2119;b2377;yfdY;268.41740157987;0.0617344867587595;0.296981261586666;0.20787333998426;0.835327866071177;0.998227012165091;2495050;2495292;-;243;NC_000913.3
2120;b2378;lpxP;730.105308029983;-0.391212162481209;0.359888991340648;-1.08703564680842;0.277021056165322;0.998227012165091;2495645;2496565;+;921;NC_000913.3
2121;b2379;alaC;951.943659493079;0.0235658437961319;0.192312732719009;0.12253917597107;0.902472021819036;0.998227012165091;2497057;2498295;-;1239;NC_000913.3
2122;b2380;pyrS;681.170407790729;0.0608202732063859;0.175421435020182;0.346709472530472;0.728809593102517;0.998227012165091;2498671;2500368;+;1698;NC_000913.3
2123;b2381;pyrR;418.470644827186;0.0870431105587879;0.156548806383731;0.556012610823929;0.578202233845343;0.998227012165091;2500383;2501117;+;735;NC_000913.3
2124;b2382;ypdC;260.663415923101;-0.0744752109343974;0.172136247976445;-0.432652691166991;0.665267103852392;0.998227012165091;2501130;2501987;+;858;NC_000913.3
2125;b2383;fryA;66.118900448959;0.192120465032501;0.234082318399313;0.820738902221436;0.411795006798198;0.998227012165091;2501990;2504485;-;2496;NC_000913.3
2126;b2384;ypdE;15.2788392715996;0.0534022783480275;0.446178971286635;0.119688021589258;0.904730289530968;0.998227012165091;2504510;2505547;-;1038;NC_000913.3
2127;b2385;ypdF;15.9118451160701;-0.797928841149312;0.491910706584511;-1.62210098391552;0.104781727546253;0.876447067930886;2505547;2506632;-;1086;NC_000913.3
2128;b2386;fryC;15.9067441188275;-0.263647466284043;0.451579963172384;-0.583833402243757;0.559332403095863;0.998227012165091;2506647;2507894;-;1248;NC_000913.3
2129;b2388;glk;1931.73247815527;-0.462039905117818;0.231934311470872;-1.99211536312877;0.0463584016928858;0.613097537620483;2508461;2509426;-;966;NC_000913.3
2130;b2389;yfeO;237.629749874513;-0.0924662923610713;0.20005396714444;-0.462206741915346;0.643933068954992;0.998227012165091;2509630;2510886;+;1257;NC_000913.3
2131;b2390;ypeC;202.307423543878;-0.00161182593655628;0.360959383096992;-0.00446539420232545;0.996437142748481;0.999954920072585;2511001;2511327;+;327;NC_000913.3
2132;b2392;mntH;527.123467074907;-0.0566604582593201;0.208743057977105;-0.271436371625516;0.786055431169846;0.998227012165091;2511468;2512706;-;1239;NC_000913.3
2133;b2393;nupC;802.50860749983;-0.21679615991628;0.157907791951468;-1.3729288291417;0.169774473210017;0.998227012165091;2513042;2514244;+;1203;NC_000913.3
2134;b2394;insL3;597.192148630147;-0.223090904452979;0.153984838517872;-1.44878487129164;0.147397669997444;0.996244849245606;2514331;2515443;+;1113;NC_000913.3
2135;b2395;pdeA;429.066723447577;0.334064258115798;0.146581123627359;2.27904009635689;0.022664681901011;0.42025604875252;2515643;2517832;-;2190;NC_000913.3
2136;b2396;alaX;23.7547483887863;0.372775723671023;0.394854694751448;0.944083301087954;0.345127081972796;0.998227012165091;2518041;2518116;-;76;NC_000913.3
2137;b2397;alaW;41.0472432440335;-0.140424578592355;0.213501864612406;-0.657720619195917;0.51071767048453;0.998227012165091;2518156;2518231;-;76;NC_000913.3
2138;b2398;yfeC;541.013821866838;-0.295419289819734;0.327460967301123;-0.902151154852223;0.366976577878176;0.998227012165091;2518467;2518811;+;345;NC_000913.3
2139;b2399;yfeD;665.446988978096;-0.0957680094267118;0.334507047757682;-0.286295939259512;0.774651468026348;0.998227012165091;2518813;2519205;+;393;NC_000913.3
2140;b2400;gltX;4246.50720358013;0.142330662491984;0.16678982111322;0.853353409350846;0.39346335010904;0.998227012165091;2519257;2520672;-;1416;NC_000913.3
2141;b2401;valU;65.315586254637;-0.434546626327907;0.495720037144811;-0.876596856626488;0.38070564714849;0.998227012165091;2520931;2521006;+;76;NC_000913.3
2142;b2402;valX;530.18167563407;-0.621035449101096;0.527513236535141;-1.17728884526242;0.239080237627883;0.998227012165091;2521051;2521126;+;76;NC_000913.3
2143;b2403;valY;90.8165180333409;-0.59855924972722;0.482513948795354;-1.24050144295639;0.214789980813106;0.998227012165091;2521173;2521248;+;76;NC_000913.3
2144;b2404;lysV;18.6398333118689;-0.733492555650648;0.5962724721508;-1.2301298314257;0.218648490650724;0.998227012165091;2521253;2521328;+;76;NC_000913.3
2145;b2405;xapR;126.562995231706;-0.0136151269862311;0.197257602026148;-0.069022064784232;0.944972056222809;0.999684303779905;2521593;2522477;-;885;NC_000913.3
2146;b2406;xapB;100.416666132958;-0.320222664572643;0.219941441771422;-1.45594510063019;0.145407796630651;0.994313902751005;2522729;2523985;-;1257;NC_000913.3
2147;b2408;yfeN;12.7630604982227;-0.0573809303344005;0.519853378410657;-0.110379065939382;0.912108754633194;0.998227012165091;2525127;2525891;+;765;NC_000913.3
2148;b2409;yfeR;85.0886907663282;0.119335084640141;0.223034216641594;0.53505281134467;0.592613339183936;0.998227012165091;2525930;2526856;-;927;NC_000913.3
2149;b2410;yfeH;676.524512108482;0.0551305878014643;0.160176985286453;0.344185450255985;0.730706823636276;0.998227012165091;2526946;2527944;+;999;NC_000913.3
2150;b4546;ypeB;84.1724019616851;0.0532680804769604;0.226765622933404;0.234903685081949;0.814283489310837;0.998227012165091;2527941;2528159;-;219;NC_000913.3
2151;b2411;ligA;1784.99829162137;0.233573942773634;0.141759976405264;1.64767199245217;0.0994199983314916;0.861284133747727;2528161;2530176;-;2016;NC_000913.3
2152;b2412;zipA;3104.58656501481;0.0341721957673442;0.137048909668739;0.249343069200199;0.803095418707786;0.998227012165091;2530247;2531233;-;987;NC_000913.3
2153;b2413;cysZ;498.683516511314;0.128941434487141;0.218199586277986;0.59093345082181;0.55456501182112;0.998227012165091;2531463;2532224;+;762;NC_000913.3
2154;b2414;cysK;4371.69477147731;-0.440796819625227;0.258259887591185;-1.70679552189301;0.0878600650676485;0.832516808374641;2532409;2533380;+;972;NC_000913.3
2155;b2415;ptsH;4662.464609177;-0.109013835771723;0.21789691359666;-0.500300045431181;0.616863822116544;0.998227012165091;2533764;2534021;+;258;NC_000913.3
2156;b2416;ptsI;19823.3955818287;-0.0574400579601395;0.144755697478483;-0.396806888852701;0.691509870345924;0.998227012165091;2534066;2535793;+;1728;NC_000913.3
2157;b2417;crr;10414.9021030885;-0.0271801354972128;0.176514586019455;-0.153982376811722;0.877623631119931;0.998227012165091;2535834;2536343;+;510;NC_000913.3
2158;b2418;pdxK;698.255304714185;-0.0583347648690727;0.280558417290206;-0.207923773709958;0.835288486079799;0.998227012165091;2536386;2537237;-;852;NC_000913.3
2159;b2419;yfeK;33.5981164142985;0.463775215026472;0.393161374739908;1.17960523292319;0.238157260706074;0.998227012165091;2537342;2537716;+;375;NC_000913.3
2160;b2420;yfeS;118.932300848416;0.253001489344786;0.254952106035698;0.992349085790102;0.321027266350195;0.998227012165091;2537749;2538483;+;735;NC_000913.3
2161;b2421;cysM;608.539774016173;-0.163947791784749;0.244406224511109;-0.67080039435451;0.502347696217472;0.998227012165091;2538672;2539583;-;912;NC_000913.3
2162;b2422;cysA;625.88747736814;-1.38706818626186;0.441168423249178;-3.14407857218381;0.0016661069806223;0.0621909465477146;2539717;2540814;-;1098;NC_000913.3
2163;b2423;cysW;186.96243545987;-1.52467521470805;0.328517779559376;-4.64107366351074;3.46603527961111e-06;0.000261195186920127;2540804;2541679;-;876;NC_000913.3
2164;b2424;cysU;111.86918572087;-1.79283387775078;0.295425711671601;-6.06864537147571;1.28993624259231e-09;1.56121374330717e-07;2541679;2542512;-;834;NC_000913.3
2165;b2425;cysP;201.846547832936;-2.09824689368866;0.279855864167412;-7.49759845101361;6.49976536699982e-14;2.45937991854998e-11;2542512;2543528;-;1017;NC_000913.3
2166;b2426;ucpA;11842.5747989867;-0.150701352125189;0.214847575421;-0.701433804081268;0.483032332025179;0.998227012165091;2543832;2544623;-;792;NC_000913.3
2167;b2427;murR;115.523901381477;0.144243461075764;0.236789394076448;0.609163521188768;0.542416057016724;0.998227012165091;2544752;2545609;-;858;NC_000913.3
2168;b2428;murQ;438.434587038061;0.239832401183489;0.454955368877244;0.527155887346393;0.598085339200208;0.998227012165091;2545773;2546669;+;897;NC_000913.3
2169;b2429;murP;422.57471327724;0.116397198261031;0.38549991289447;0.301938325710841;0.762699078721579;0.998227012165091;2546673;2548097;+;1425;NC_000913.3
2170;b2430;yfeW;266.15283533181;0.196863088603646;0.427338708804816;0.460672259609325;0.645033760245067;0.998227012165091;2548102;2549406;+;1305;NC_000913.3
2171;b2431;yfeX;8885.2798934783;-0.32170598816721;0.250304376851132;-1.28525914014897;0.198701743402558;0.998227012165091;2549646;2550545;-;900;NC_000913.3
2172;b2432;yfeY;332.585649042941;-0.0457268429022192;0.140806023822004;-0.324750615499402;0.745369823422139;0.998227012165091;2550641;2551216;-;576;NC_000913.3
2173;b2433;yfeZ;207.511222265721;0.062614762058123;0.136682957037899;0.458102190756389;0.646879025078708;0.998227012165091;2551277;2551726;-;450;NC_000913.3
2174;b2434;ypeA;380.333434470629;0.156226847973478;0.137288730298417;1.13794371638441;0.255143985195889;0.998227012165091;2551713;2552138;-;426;NC_000913.3
2175;b2435;amiA;516.433550563075;0.130516312485643;0.296447351635924;0.440268100778766;0.659742941488074;0.998227012165091;2552352;2553221;+;870;NC_000913.3
2176;b2436;hemF;527.838835707775;0.218499715672466;0.217651055242661;1.00389917902699;0.315427212330619;0.998227012165091;2553225;2554124;+;900;NC_000913.3
2177;b2437;eutR;182.300234601529;0.179828438018086;0.19624245838087;0.916358465450285;0.359478912431751;0.998227012165091;2554130;2555182;-;1053;NC_000913.3
2178;b2438;eutK;168.763111595786;-0.0474133751445924;0.216706206746706;-0.218791034444209;0.826812831162078;0.998227012165091;2555228;2555728;-;501;NC_000913.3
2179;b2439;eutL;250.611129131263;0.171283245369902;0.190069331304836;0.901161929670786;0.367502229339114;0.998227012165091;2555741;2556400;-;660;NC_000913.3
2180;b2440;eutC;454.858248283324;0.0997479380033821;0.136368113204794;0.731460864708034;0.464497700296237;0.998227012165091;2556410;2557297;-;888;NC_000913.3
2181;b2441;eutB;1797.41730903974;-0.0256991213595989;0.14122577468255;-0.181971891585413;0.85560478484593;0.998227012165091;2557318;2558679;-;1362;NC_000913.3
2182;b2442;intZ;500.995676506487;0.0770473668893482;0.137426919293418;0.560642465722786;0.575041296092203;0.998227012165091;2558858;2560066;+;1209;NC_000913.3
2183;b2443;yffL;46.1776883464799;-0.652639759813208;0.389295345552487;-1.67646432784081;0.0936472778489979;0.844305254467038;2560257;2560898;+;642;NC_000913.3
2184;b2444;yffM;12.7626666374371;0.690086525929005;0.468245815996049;1.47376976441542;0.140543591724749;0.977768588603164;2561368;2561613;+;246;NC_000913.3
2185;b2447;yffP;21.2916098333717;-0.0222263573807001;0.343784506972131;-0.0646520041768544;0.948451077940192;0.999684303779905;2562524;2563117;+;594;NC_000913.3
2186;b2449;yffR;98.6080082220939;-0.0597317650074994;0.464009362083972;-0.128729654805305;0.897571569492255;0.998227012165091;2563980;2564372;+;393;NC_000913.3
2187;b2450;yffS;313.360742224127;0.118614954152453;0.334749738800816;0.354339198522964;0.723084694730119;0.998227012165091;2564523;2565332;+;810;NC_000913.3
2188;b2451;eutA;31.9645698838897;0.0484342325929585;0.34730261141938;0.139458302357746;0.889088003789977;0.998227012165091;2565481;2566884;-;1404;NC_000913.3
2189;b2452;eutH;43.7448475226033;0.0453483260747963;0.303263358201717;0.149534471766393;0.8811319106023;0.998227012165091;2566881;2568107;-;1227;NC_000913.3
2190;b2453;eutG;27.6451483757217;-0.396156823968819;0.379705035396339;-1.04332781248294;0.296796494116571;0.998227012165091;2568324;2569511;-;1188;NC_000913.3
2191;b2454;eutJ;11.7399259156966;-0.295268104923229;0.491735398288644;-0.600461357776626;0.548198806539625;0.998227012165091;2569501;2570337;-;837;NC_000913.3
2192;b2455;eutE;27.2202656329918;-0.338396957004687;0.396710461276082;-0.853007394652966;0.393655203501688;0.998227012165091;2570348;2571751;-;1404;NC_000913.3
2193;b2457;eutM;53.9970356961233;0.0622110766448977;0.396036818595026;0.157084073308125;0.875178589408055;0.998227012165091;2572157;2572450;-;294;NC_000913.3
2194;b2458;eutD;49.5444107904317;-0.400506340549426;0.36706471290941;-1.09110553660948;0.275226446894008;0.998227012165091;2572489;2573505;-;1017;NC_000913.3
2195;b2459;eutT;39.6026566985985;-0.586898696208105;0.482219048374197;-1.2170790394673;0.223574144795353;0.998227012165091;2573502;2574305;-;804;NC_000913.3
2196;b2460;eutQ;25.8924806339591;0.15714448315737;0.55027806432899;0.285572864600721;0.775205289212285;0.998227012165091;2574302;2575003;-;702;NC_000913.3
2197;b2461;eutP;15.2298066961005;-1.0972123460353;0.627284500559949;-1.74914627263365;0.0802657384266029;0.809493412590769;2574978;2575457;-;480;NC_000913.3
2198;b2463;maeB;7864.3655085403;0.25612953066841;0.416115236284351;0.615525480286391;0.538207747346255;0.998227012165091;2576098;2578377;-;2280;NC_000913.3
2199;b2464;talA;1553.22202748937;-0.211851592735535;0.378778058713992;-0.559302704741672;0.575955149755326;0.998227012165091;2578666;2579616;+;951;NC_000913.3
2200;b2465;tktB;3634.1078019004;-0.198955181793029;0.418397374704225;-0.475517280512755;0.634418319274552;0.998227012165091;2579636;2581639;+;2004;NC_000913.3
2201;b2466;ypfG;371.45155959762;-0.431716492616871;0.474591880200196;-0.909658404679745;0.363002686985225;0.998227012165091;2581734;2582777;-;1044;NC_000913.3
2202;b2467;nudK;290.81577809691;-0.157775011815369;0.193609545882347;-0.814913392293407;0.41512188674688;0.998227012165091;2582903;2583478;-;576;NC_000913.3
2203;b2468;aegA;644.283520908022;0.00291029802554207;0.318593043180409;0.00913484486820407;0.992711549679069;0.999954920072585;2583546;2585525;-;1980;NC_000913.3
