,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
1651,b1812,pabB,209.8906312,0.765771471,0.260036744,2.944858713,0.003231022,0.008858812,1894805,1896166,+,1362,NC_000913.3
1652,b1813,nudL,213.902169,-0.918072949,0.220813811,-4.15767902,3.21E-05,0.00015813,1896170,1896748,+,579,NC_000913.3
1653,b1814,sdaA,4404.592005,0.955586525,0.264383566,3.614394571,0.00030105,0.001155359,1896932,1898296,+,1365,NC_000913.3
1654,b1815,pdeD,172.6730993,-0.575875763,0.388044047,-1.484047412,0.137796343,0.213231143,1898427,1900025,+,1599,NC_000913.3
1655,b1816,yoaE,1426.825179,0.160845137,0.359324679,0.447631757,0.65441898,0.74462019,1900029,1901585,-,1557,NC_000913.3
1656,b4751,yoaL,45.86958652,0.075982503,0.430501119,0.176497807,0.859902871,0.899409517,1901573,1901731,-,159,NC_000913.3
1657,b1817,manX,4882.430023,-0.169051907,0.452463086,-0.373625854,0.708682696,0.785590986,1902048,1903019,+,972,NC_000913.3
1658,b1818,manY,3502.140992,-0.058634386,0.441436622,-0.132826283,0.894330767,0.92332005,1903082,1903882,+,801,NC_000913.3
1659,b1819,manZ,4791.522811,0.045721998,0.434640398,0.105195004,0.916221075,0.939445944,1903895,1904746,+,852,NC_000913.3
1660,b1820,yobD,108.2077557,1.746744155,0.317985166,5.493162394,3.95E-08,4.04E-07,1904801,1905259,+,459,NC_000913.3
1661,b1821,mntP,29.18282304,1.542575892,0.466073644,3.309725644,0.000933875,0.003034155,1905688,1906254,+,567,NC_000913.3
1662,b1822,rlmA,288.2510961,1.072269817,0.318249484,3.369274332,0.000753664,0.002555381,1906251,1907060,-,810,NC_000913.3
1663,b1823,cspC,10070.98604,0.635181051,0.253810917,2.502575767,0.012329323,0.028065342,1907226,1907435,-,210,NC_000913.3
1664,b1824,yobF,2186.518155,0.252030909,0.329026434,0.765989852,0.443682341,0.55437272,1907448,1907591,-,144,NC_000913.3
1665,b1825,yebO,315.8055859,0.544112858,0.31073216,1.751067089,0.079934354,0.137122334,1908261,1908548,-,288,NC_000913.3
1666,b1826,mgrB,66.74518417,0.604592208,0.406631202,1.486831815,0.137059236,0.212866411,1908623,1908766,-,144,NC_000913.3
1667,b4536,yobH,96.60922668,0.915845357,0.328752515,2.785820076,0.00533925,0.013669155,1908925,1909164,+,240,NC_000913.3
1668,b1827,kdgR,1014.720291,-0.579600708,0.257635839,-2.249689755,0.024468646,0.050992104,1909308,1910099,-,792,NC_000913.3
1669,b1828,yebQ,52.05531042,0.240451343,0.394337815,0.609759789,0.542020942,0.645605039,1910276,1911649,+,1374,NC_000913.3
1670,b1829,htpX,2128.790929,-0.907403096,0.308183311,-2.944361565,0.003236217,0.008858812,1911695,1912576,-,882,NC_000913.3
1671,b1830,prc,3455.713108,1.620859111,0.292600946,5.539486905,3.03E-08,3.19E-07,1912768,1914816,-,2049,NC_000913.3
1672,b1831,proQ,2867.211778,0.906441185,0.248885868,3.641995399,0.000270533,0.00105323,1914836,1915534,-,699,NC_000913.3
1673,b1832,msrC,918.1002193,-0.402824024,0.300501308,-1.340506723,0.18008066,0.267312393,1915631,1916128,-,498,NC_000913.3
1674,b1833,letA,322.7063397,-1.021845559,0.290916087,-3.512509643,0.000443896,0.001626412,1916258,1917541,+,1284,NC_000913.3
1675,b1834,letB,1106.788578,-0.334109668,0.288723968,-1.157194084,0.247193074,0.34502967,1917510,1920143,+,2634,NC_000913.3
1676,b1835,rsmF,232.6943851,1.26803319,0.332727363,3.811027685,0.00013839,0.000578892,1920223,1921662,+,1440,NC_000913.3
1677,b1836,yebV,544.0664516,-1.48680714,0.560006355,-2.654982621,0.007931249,0.019187742,1921780,1922016,+,237,NC_000913.3
1678,b1837,yebW,77.80760044,-1.845595067,0.388939297,-4.745200806,2.08E-06,1.39E-05,1922121,1922312,+,192,NC_000913.3
1679,b1838,pphA,117.9375324,-1.399256746,0.391436215,-3.574673705,0.000350665,0.001318253,1922313,1922969,-,657,NC_000913.3
1680,b4432,ryeA,226.4420519,-1.275972728,0.443143591,-2.879366315,0.003984752,0.010597187,1923066,1923337,+,272,NC_000913.3
1681,b1839,yebY,348.0002066,0.7010217,0.224024502,3.129218876,0.001752717,0.005236145,1923365,1923706,-,342,NC_000913.3
1682,b1840,yebZ,551.3067958,-0.827086556,0.298574748,-2.770115562,0.005603641,0.014175564,1923719,1924591,-,873,NC_000913.3
1683,b1841,yobA,467.7607268,-0.966813865,0.25395312,-3.807056456,0.000140631,0.000587656,1924595,1924969,-,375,NC_000913.3
1684,b1842,holE,75.64351648,0.182960197,0.278787013,0.65627231,0.511648931,0.61656029,1925108,1925338,+,231,NC_000913.3
1685,b1843,yobB,382.1579707,-0.922443605,0.246266594,-3.745711466,0.000179883,0.000729817,1925440,1926096,+,657,NC_000913.3
1686,b1844,exoX,271.4556985,-0.843788638,0.257718035,-3.274076794,0.001060078,0.003368433,1926120,1926782,+,663,NC_000913.3
1687,b1845,ptrB,785.1342283,-1.258106873,0.323744779,-3.886107068,0.000101865,0.000441632,1926779,1928839,-,2061,NC_000913.3
1688,b1846,yebE,268.7639289,0.765718205,0.256802685,2.981737534,0.002866176,0.007987717,1929048,1929707,-,660,NC_000913.3
1689,b1847,yebF,712.3217185,-0.524624346,0.432447246,-1.213152243,0.225071619,0.320005167,1930034,1930390,-,357,NC_000913.3
1690,b1848,yebG,381.3932472,0.137950566,0.296104228,0.46588516,0.641297704,0.734442019,1930457,1930747,-,291,NC_000913.3
1691,b1849,purT,54.30829598,1.230184675,0.415004121,2.964270983,0.00303401,0.008394371,1930881,1932059,+,1179,NC_000913.3
1692,b1850,eda,851.1712783,-0.172691615,0.285548755,-0.60477103,0.545331145,0.647830978,1932115,1932756,-,642,NC_000913.3
1693,b1851,edd,376.5605534,-0.600881885,0.25391301,-2.366487189,0.017957796,0.038927805,1932793,1934604,-,1812,NC_000913.3
1694,b1852,zwf,732.430531,-0.089546396,0.310027245,-0.288833957,0.772708445,0.834830572,1934839,1936314,-,1476,NC_000913.3
1695,b1853,yebK,386.3155283,-0.646484379,0.33459053,-1.932165799,0.053339045,0.09789312,1936652,1937521,+,870,NC_000913.3
1696,b1854,pykA,5244.778977,-0.202319313,0.323432955,-0.6255371,0.531618607,0.636588888,1937649,1939091,+,1443,NC_000913.3
1697,b1855,lpxM,839.0684054,0.322028647,0.19705286,1.634224675,0.102211683,0.168135933,1939222,1940193,-,972,NC_000913.3
1698,b1856,mepM,1241.454448,1.130612908,0.34182834,3.307545852,0.000941173,0.003052963,1940313,1941635,-,1323,NC_000913.3
1699,b1857,znuA,869.9327057,1.870698371,0.348758882,5.36387306,8.15E-08,7.66E-07,1941651,1942583,-,933,NC_000913.3
1700,b1858,znuC,537.1355104,1.271962848,0.382424478,3.326049776,0.000880862,0.002911019,1942662,1943417,+,756,NC_000913.3
1701,b1859,znuB,302.7525501,1.477406503,0.353989741,4.173585651,3.00E-05,0.000148272,1943414,1944199,+,786,NC_000913.3
1702,b1860,ruvB,541.9025771,0.127547336,0.250539009,0.509091722,0.610687934,0.705579175,1944346,1945356,-,1011,NC_000913.3
1703,b1861,ruvA,292.0712859,-0.107613242,0.263213644,-0.408843706,0.682654363,0.767464397,1945365,1945976,-,612,NC_000913.3
1704,b1862,yebB,13.62152617,0.180000246,0.481379778,0.373925648,0.708459634,0.785558996,1946251,1946853,+,603,NC_000913.3
1705,b1863,ruvC,461.2941072,0.421375525,0.283661777,1.485485741,0.137415198,0.213011523,1946855,1947376,-,522,NC_000913.3
1706,b1864,yebC,1213.862658,0.366881185,0.263905984,1.390196535,0.164469205,0.246764813,1947411,1948151,-,741,NC_000913.3
1707,b1865,nudB,537.2871842,0.091932815,0.291919637,0.31492508,0.752818539,0.821238131,1948180,1948632,-,453,NC_000913.3
1708,b1866,aspS,2936.501625,0.476915952,0.264792085,1.801095949,0.071687758,0.125314167,1948750,1950522,-,1773,NC_000913.3
1709,b1867,yecD,159.4647364,-1.370924929,0.298431984,-4.593760057,4.35E-06,2.66E-05,1950832,1951398,+,567,NC_000913.3
1710,b1868,yecE,127.9755405,-1.103148059,0.27357078,-4.03240455,5.52E-05,0.000253485,1951395,1952213,+,819,NC_000913.3
1711,b1869,yecN,284.1230391,-0.350059128,0.230507328,-1.51864642,0.12885152,0.202645567,1952266,1952661,+,396,NC_000913.3
1712,b1870,cmoA,282.3770978,0.677384299,0.269738584,2.51126216,0.012030032,0.027570243,1952702,1953445,+,744,NC_000913.3
1713,b1871,cmoB,464.7223857,1.241859712,0.240961135,5.153775986,2.55E-07,2.12E-06,1953442,1954413,+,972,NC_000913.3
1714,b1872,torZ,120.5353825,-0.416743413,0.251790481,-1.655119809,0.097900197,0.16189955,1954578,1957007,-,2430,NC_000913.3
1715,b1873,torY,12.7789919,1.731561848,0.506389834,3.419424587,0.000627537,0.002188266,1957032,1958132,-,1101,NC_000913.3
1716,b1874,cutC,319.2027279,0.150987451,0.268743237,0.56182791,0.574233274,0.6729865,1958520,1959266,-,747,NC_000913.3
1717,b1875,yecM,176.8335113,-0.021000786,0.238980031,-0.087876739,0.929974645,0.948806649,1959280,1959846,-,567,NC_000913.3
1718,b1876,argS,1361.878353,1.332063467,0.307693992,4.329182572,1.50E-05,8.01E-05,1960062,1961795,+,1734,NC_000913.3
1719,b1877,yecT,11.94221854,1.783549876,0.554162276,3.218461369,0.001288803,0.004004001,1961972,1962460,+,489,NC_000913.3
1720,b1879,flhA,98.41446408,-0.058763175,0.429227387,-0.136904532,0.891106257,0.920931223,1962972,1965050,-,2079,NC_000913.3
1721,b1880,flhB,16.17482262,1.717326694,0.838618033,2.047805589,0.040579052,0.078162984,1965043,1966191,-,1149,NC_000913.3
1722,b1881,cheZ,39.42974986,-0.407962634,0.386165999,-1.056443692,0.290765553,0.39454769,1966393,1967037,-,645,NC_000913.3
1723,b1882,cheY,20.7113666,-0.173546361,0.545791585,-0.317971852,0.750506289,0.819821209,1967048,1967437,-,390,NC_000913.3
1724,b1883,cheB,11.79151996,0.404801622,0.604705747,0.669419175,0.503228123,0.608719426,1967452,1968501,-,1050,NC_000913.3
1725,b1884,cheR,17.0451445,-0.658195808,0.470576545,-1.39870084,0.161902712,0.243992184,1968504,1969364,-,861,NC_000913.3
1726,b1885,tap,22.81441596,-0.309840147,0.418649605,-0.740094207,0.459242833,0.567911116,1969383,1970984,-,1602,NC_000913.3
1727,b1886,tar,26.07238345,-0.694092683,0.435157358,-1.595038369,0.110703656,0.179118515,1971030,1972691,-,1662,NC_000913.3
1728,b1887,cheW,27.83338855,-0.39087323,0.36888717,-1.059601042,0.289326139,0.392858084,1972836,1973339,-,504,NC_000913.3
1729,b1888,cheA,24.1163405,0.323680115,0.420599815,0.769567896,0.441556255,0.552799458,1973360,1975324,-,1965,NC_000913.3
1730,b1889,motB,13.8298278,-0.381720757,0.508977724,-0.749975369,0.453269539,0.562588305,1975329,1976255,-,927,NC_000913.3
1731,b1890,motA,13.02785351,-0.402743981,0.635360288,-0.633882836,0.526157288,0.631170294,1976252,1977139,-,888,NC_000913.3
1732,b1891,flhC,198.3924463,1.585930085,0.342799337,4.626409436,3.72E-06,2.31E-05,1977266,1977844,-,579,NC_000913.3
1733,b1892,flhD,138.7773365,1.528166783,0.380823783,4.012792404,6.00E-05,0.000273332,1977847,1978197,-,351,NC_000913.3
1734,b1893,insB5,78.52265197,-0.534672346,0.379232857,-1.409878747,0.158575489,0.239879526,1978518,1979021,-,504,NC_000913.3
1735,b1894,insA5,19.8215587,-0.702233341,0.442209067,-1.588012083,0.112283607,0.1812399,1978940,1979215,-,276,NC_000913.3
1736,b1895,uspC,514.5791121,-1.512330081,0.442229485,-3.419785726,0.000626705,0.002187248,1979753,1980181,+,429,NC_000913.3
1737,b1896,otsA,2550.068296,-2.777682869,0.546677039,-5.081030792,3.75E-07,2.96E-06,1980188,1981612,-,1425,NC_000913.3
1738,b1897,otsB,851.6672286,-3.312030983,0.529533947,-6.254615024,3.98E-10,6.22E-09,1981587,1982387,-,801,NC_000913.3
1739,b4460,araH,368.3788332,0.952878967,0.250635366,3.801853587,0.000143618,0.0005989,1982554,1983540,-,987,NC_000913.3
1740,b1900,araG,467.4153526,0.932688736,0.281135461,3.317577704,0.000908017,0.002964429,1983555,1985069,-,1515,NC_000913.3
1741,b1901,araF,803.4063948,0.800823155,0.263651743,3.037427875,0.002386065,0.006835434,1985139,1986128,-,990,NC_000913.3
1742,b1902,ftnB,1920.480249,0.862583546,0.40733433,2.117630366,0.034206384,0.067759464,1986925,1987428,+,504,NC_000913.3
1743,b4537,yecJ,78.30997968,1.343292316,0.40873647,3.286450846,0.001014585,0.003251977,1987507,1987758,-,252,NC_000913.3
1744,b1904,yecR,29.57102754,0.204393322,0.47487086,0.430418749,0.666891059,0.755623063,1988222,1988545,+,324,NC_000913.3
1745,b1905,ftnA,1933.952611,-0.59018885,0.314735384,-1.875190652,0.0607665,0.109244663,1988716,1989213,+,498,NC_000913.3
1746,b1906,yecH,317.7374373,-0.758426065,0.219650498,-3.452876604,0.000554643,0.001957705,1989251,1989490,-,240,NC_000913.3
1747,b1907,tyrP,131.1322403,-0.159806659,0.337464739,-0.473550687,0.635820348,0.728788129,1989681,1990892,+,1212,NC_000913.3
1748,b1908,yecA,1120.588196,-0.326835768,0.382116848,-0.855329382,0.392368826,0.501780557,1990954,1991619,-,666,NC_000913.3
1749,b1910,cysT,137.231162,1.512511426,0.428064642,3.533371551,0.000410295,0.001514896,1991914,1991987,-,74,NC_000913.3
1750,b1911,glyW,245.1024248,1.227040565,0.365802658,3.354378488,0.000795435,0.002663521,1992042,1992117,-,76,NC_000913.3
1751,b1912,pgsA,1108.902524,0.529199998,0.221456145,2.389637903,0.016864991,0.036815374,1992269,1992817,-,549,NC_000913.3
1752,b1913,uvrC,2105.79114,0.662997509,0.229044689,2.894620754,0.003796169,0.010149043,1992874,1994706,-,1833,NC_000913.3
1753,b1914,uvrY,732.0835883,0.299552413,0.220856161,1.356323551,0.174996245,0.260625851,1994703,1995359,-,657,NC_000913.3
1754,b1915,yecF,74.12215203,0.773742245,0.27093978,2.855772031,0.004293233,0.011313437,1995818,1996042,+,225,NC_000913.3
1755,b1916,sdiA,87.73991986,0.116175493,0.277881731,0.418075316,0.675892052,0.762617392,1996110,1996832,-,723,NC_000913.3
1756,b4719,sdsN,13.68337331,0.220765018,0.499619529,0.441866271,0.658585979,0.748519327,1996921,1997057,+,137,NC_000913.3
1757,b1917,tcyN,385.9367957,-0.35901165,0.283280858,-1.267334661,0.205035652,0.295675298,1997062,1997814,-,753,NC_000913.3
1758,b1918,tcyL,294.3592524,-0.586975806,0.269771607,-2.175824997,0.029568349,0.060132715,1997811,1998479,-,669,NC_000913.3
1759,b1919,dcyD,806.5150502,-0.63804068,0.243337693,-2.62203801,0.008740568,0.020995011,1998494,1999480,-,987,NC_000913.3
1760,b1920,tcyJ,1946.946059,-1.803681778,0.315886919,-5.709897029,1.13E-08,1.33E-07,1999585,2000385,-,801,NC_000913.3
1761,b1921,fliZ,41.55463919,0.910646169,0.574600033,1.584834869,0.113003858,0.182184378,2000473,2001024,-,552,NC_000913.3
1762,b1922,fliA,69.13864654,2.552244669,0.841082774,3.03447502,0.002409547,0.006892941,2001070,2001789,-,720,NC_000913.3
1763,b1923,fliC,595.7235144,-0.874677596,0.332062575,-2.634074601,0.008436695,0.020347048,2002110,2003606,-,1497,NC_000913.3
1764,b1924,fliD,32.24758508,0.376976071,0.555292365,0.678878543,0.497214822,0.603249537,2003872,2005278,+,1407,NC_000913.3
1765,b1925,fliS,13.33157057,1.307613077,0.611007384,2.140093739,0.032347192,0.064742401,2005303,2005713,+,411,NC_000913.3
1766,b1926,fliT,14.16887316,0.773491339,0.564262954,1.370799436,0.170437487,0.254492298,2005713,2006078,+,366,NC_000913.3
1767,b1927,amyA,1194.869346,-0.670878377,0.412818763,-1.625116,0.104137844,0.170818159,2006156,2007643,+,1488,NC_000913.3
1768,b1928,yedD,414.3773086,0.185110868,0.253440196,0.730392695,0.465150183,0.573987946,2007677,2008090,-,414,NC_000913.3
1769,b1929,yedE,1414.354616,3.255381748,0.318114516,10.23336435,1.41E-24,1.73E-22,2008277,2009482,+,1206,NC_000913.3
1770,b1930,yedF,500.3423702,3.471522824,0.354026043,9.805840261,1.06E-22,1.00E-20,2009479,2009712,+,234,NC_000913.3
1771,b1931,yedK,104.7142902,0.308089618,0.405618365,0.759555395,0.44752039,0.557177071,2009821,2010489,+,669,NC_000913.3
1772,b1932,yedL,28.8722744,0.835695137,0.499906009,1.671704524,0.094582602,0.157119763,2010600,2011079,+,480,NC_000913.3
1773,b1938,fliF,67.69256907,2.689745649,0.87977821,3.057299691,0.002233409,0.006462187,2013229,2014887,+,1659,NC_000913.3
1774,b1939,fliG,77.61357083,2.072858488,0.737693308,2.809919064,0.004955396,0.01285733,2014880,2015875,+,996,NC_000913.3
1775,b1940,fliH,35.98627125,1.865171445,0.76650003,2.433361215,0.014959369,0.033211113,2015868,2016554,+,687,NC_000913.3
1776,b1941,fliI,38.24540214,2.116391769,0.716856886,2.952321184,0.003153947,0.008678718,2016554,2017927,+,1374,NC_000913.3
1777,b1943,fliK,35.26960136,1.666152157,0.740247136,2.250805274,0.024397873,0.050870824,2018386,2019513,+,1128,NC_000913.3
1778,b1944,fliL,55.20595607,2.642470309,0.807767576,3.271325052,0.001070448,0.003398714,2019618,2020082,+,465,NC_000913.3
1779,b1945,fliM,90.83246423,2.65271156,0.707238734,3.750800731,0.000176271,0.00071975,2020087,2021091,+,1005,NC_000913.3
1780,b1948,fliP,15.71228674,2.153318799,0.817815953,2.633011488,0.008463148,0.020378742,2021869,2022606,+,738,NC_000913.3
1781,b1950,fliR,22.82153122,2.318564918,0.452380519,5.125253674,2.97E-07,2.44E-06,2022893,2023678,+,786,NC_000913.3
1782,b1951,rcsA,33.27204273,0.469280061,0.398266929,1.178305368,0.238674888,0.335338633,2023968,2024591,+,624,NC_000913.3
1783,b1952,dsrB,72.37715201,-0.565923052,0.331046183,-1.709498801,0.087358594,0.147100403,2024635,2024823,-,189,NC_000913.3
1784,b1953,yodD,1338.053456,-2.664322859,0.47047885,-5.663002408,1.49E-08,1.69E-07,2024986,2025213,+,228,NC_000913.3
1785,b1954,dsrA,262.6291765,-1.927783806,0.478060328,-4.032511577,5.52E-05,0.000253485,2025223,2025313,-,91,NC_000913.3
1786,b1955,yedP,1667.084613,-1.686404826,0.456996085,-3.690195346,0.000224082,0.000883442,2025511,2026326,+,816,NC_000913.3
1787,b1956,dgcQ,546.2715339,-0.945015027,0.299402956,-3.156331654,0.001597671,0.00482282,2026323,2028017,-,1695,NC_000913.3
1788,b1957,yodC,140.3285567,-2.31593178,0.443175287,-5.225769235,1.73E-07,1.52E-06,2028188,2028370,-,183,NC_000913.3
1789,b1958,yedI,237.5817993,-0.900152802,0.231015215,-3.896508732,9.76E-05,0.000425835,2028449,2029366,-,918,NC_000913.3
1790,b1959,yedA,61.15508625,0.302970336,0.33297821,0.909880366,0.362885606,0.471681322,2029539,2030459,+,921,NC_000913.3
1791,b1960,vsr,70.79807872,1.285386681,0.269173248,4.775313631,1.79E-06,1.22E-05,2030448,2030918,-,471,NC_000913.3
1792,b1961,dcm,513.078506,1.011330253,0.296530935,3.410538785,0.000648347,0.002247268,2030899,2032317,-,1419,NC_000913.3
1793,b1962,yedJ,165.2754294,-0.356105625,0.256065234,-1.390683223,0.164321507,0.246634693,2032384,2033079,-,696,NC_000913.3
1794,b1963,yedR,20.35529681,-2.212538722,0.577717769,-3.829791706,0.000128252,0.000540958,2033119,2033484,-,366,NC_000913.3
1795,b1967,hchA,6533.824455,-3.141698204,0.695531489,-4.516974794,6.27E-06,3.64E-05,2035835,2036686,+,852,NC_000913.3
1796,b1968,hprS,116.9190633,-0.088591219,0.358509315,-0.247109951,0.804823132,0.859881028,2036794,2038152,-,1359,NC_000913.3
1797,b1969,hprR,94.81903828,-1.744086678,0.447389628,-3.898361893,9.68E-05,0.000423503,2038152,2038823,-,672,NC_000913.3
1798,b1970,hiuH,27.10946747,-1.669829857,0.446822866,-3.737118186,0.000186141,0.000749942,2038956,2039369,+,414,NC_000913.3
1799,b1971,msrP,320.0060863,-1.475365507,0.329664125,-4.475359601,7.63E-06,4.33E-05,2039478,2040482,+,1005,NC_000913.3
1800,b1972,msrQ,73.40357991,-1.048498993,0.449017589,-2.335095593,0.019538428,0.041927289,2040483,2041118,+,636,NC_000913.3
1801,b1973,zinT,46.10299092,2.344998064,0.401647975,5.838441149,5.27E-09,6.52E-08,2041375,2042025,+,651,NC_000913.3
1802,b1975,serU,242.3367381,0.311454272,0.313693956,0.99286029,0.320778044,0.427309492,2043468,2043557,-,90,NC_000913.3
1803,b1976,mtfA,2692.447938,0.406985681,0.222650923,1.827909245,0.067563173,0.119185799,2043651,2044448,+,798,NC_000913.3
1804,b1977,asnT,113.5611601,1.369490482,0.31888467,4.294626268,1.75E-05,9.16E-05,2044549,2044624,+,76,NC_000913.3
1805,b1978,yeeJ,533.4231737,-0.097298735,0.212146285,-0.458639823,0.646492834,0.738401262,2044938,2052014,+,7077,NC_000913.3
1806,b1981,shiA,326.3286667,-0.864799391,0.225316957,-3.838146054,0.000123967,0.000525074,2053643,2054959,+,1317,NC_000913.3
1807,b1982,amn,1500.072666,-0.992328917,0.342812305,-2.894671228,0.003795558,0.010149043,2055061,2056515,+,1455,NC_000913.3
1808,b1983,yeeN,474.7942045,1.703804273,0.243617885,6.993756945,2.68E-12,6.08E-11,2056858,2057574,+,717,NC_000913.3
1809,b1985,yeeO,133.5777708,-1.307077744,0.299107393,-4.369927907,1.24E-05,6.75E-05,2058203,2059846,-,1644,NC_000913.3
1810,b1987,cbl,93.35020962,1.409190016,0.34459274,4.089436178,4.32E-05,0.00020434,2059964,2060914,-,951,NC_000913.3
1811,b1988,nac,61.5777939,1.022534,0.34281327,2.98277252,0.002856502,0.007974155,2061016,2061933,-,918,NC_000913.3
1812,b1990,ldtA,1509.277687,-2.460276289,0.383672513,-6.412438228,1.43E-10,2.48E-09,2062391,2063323,-,933,NC_000913.3
1813,b1991,cobT,228.7425976,-0.45073396,0.459357844,-0.981226218,0.326481198,0.433118516,2063388,2064467,-,1080,NC_000913.3
1814,b1992,cobS,75.48977522,-0.971210371,0.525095204,-1.849589108,0.064372794,0.114405954,2064479,2065222,-,744,NC_000913.3
1815,b1993,cobU,87.85358826,-0.841681893,0.391576877,-2.149467811,0.031597335,0.06346948,2065219,2065764,-,546,NC_000913.3
1816,b1994,insH6,866.4042179,0.295156272,0.205072145,1.439280169,0.150071159,0.22881185,2066305,2067285,-,981,NC_000913.3
1817,b1996,insD3,211.7530219,-0.903365002,0.191226557,-4.724056205,2.31E-06,1.52E-05,2068952,2069857,-,906,NC_000913.3
1818,b1997,insC3,99.091963,-1.201729936,0.286149788,-4.199653415,2.67E-05,0.000133168,2069815,2070180,-,366,NC_000913.3
1819,b2000,flu,2311.46462,0.149846628,0.308805395,0.485246146,0.627501752,0.721913165,2071539,2074658,+,3120,NC_000913.3
1820,b2001,yeeR,97.68697497,0.951294629,0.292890118,3.247957414,0.001162367,0.003658967,2074779,2076311,+,1533,NC_000913.3
1821,b2002,yeeS,37.00549323,0.246826869,0.319790157,0.771840107,0.440209134,0.551796079,2076308,2076754,+,447,NC_000913.3
1822,b2003,yeeT,17.42769144,-0.140838195,0.445283944,-0.31628851,0.751783532,0.82033029,2076817,2077038,+,222,NC_000913.3
1823,b2004,cbeA,16.92914144,0.445719341,0.449715776,0.99111342,0.321630201,0.428099428,2077112,2077480,+,369,NC_000913.3
1824,b2005,cbtA,14.55454912,-0.425334509,0.483732875,-0.87927559,0.379251868,0.489337737,2077569,2077943,+,375,NC_000913.3
1825,b2006,yeeW,11.22570918,-0.736107829,0.516460196,-1.425294408,0.154072116,0.234029932,2077940,2078134,+,195,NC_000913.3
1826,b4538,yoeF,51.04574123,0.632413328,0.415232349,1.523034826,0.127749993,0.201304527,2078575,2078931,+,357,NC_000913.3
1827,b2007,yeeX,1411.632564,0.847636752,0.170917686,4.959327332,7.07E-07,5.22E-06,2079032,2079361,-,330,NC_000913.3
1828,b2008,yeeA,396.6090344,-0.126023385,0.357012427,-0.352994394,0.724092643,0.798080311,2079533,2080591,-,1059,NC_000913.3
1829,b2009,sbmC,806.5604639,-0.759278348,0.300339674,-2.528065431,0.011469298,0.02641988,2080789,2081262,-,474,NC_000913.3
1830,b2010,dacD,80.53763409,-0.192405332,0.337201236,-0.570594979,0.568274223,0.667829527,2081381,2082547,-,1167,NC_000913.3
1831,b2011,sbcB,893.7500701,-0.445864232,0.22914187,-1.945799919,0.051678778,0.09540879,2082756,2084183,+,1428,NC_000913.3
1832,b2012,yeeD,91.06785115,0.426946278,0.329494647,1.295760894,0.195057875,0.283816224,2084226,2084453,-,228,NC_000913.3
1833,b2013,yeeE,35.27850875,-0.558477918,0.533304082,-1.047203532,0.295005717,0.398981272,2084467,2085525,-,1059,NC_000913.3
1834,b2014,plaP,337.2552497,3.8528592,0.413973119,9.307027486,1.31E-20,1.00E-18,2085704,2087062,-,1359,NC_000913.3
1835,b4678,yoeI,15.4409815,3.475455866,0.680040327,5.110661423,3.21E-07,2.60E-06,2087052,2087114,-,63,NC_000913.3
1836,b2015,yeeY,419.6706501,-1.22761529,0.256799129,-4.780449596,1.75E-06,1.19E-05,2087329,2088258,-,930,NC_000913.3
1837,b2016,yeeZ,1757.324913,-0.666431711,0.178635471,-3.730679609,0.000190964,0.000768606,2088304,2089128,-,825,NC_000913.3
1838,b4539,yoeB,229.7381675,-0.117091969,0.26710274,-0.438378015,0.661112281,0.750968598,2089211,2089465,-,255,NC_000913.3
1839,b2017,yefM,173.838218,-0.113565132,0.237248872,-0.47867512,0.632169768,0.725837841,2089462,2089713,-,252,NC_000913.3
1840,b2019,hisG,251.1022327,-1.064328434,0.373836048,-2.847046026,0.004412698,0.011582975,2090192,2091091,+,900,NC_000913.3
1841,b2020,hisD,294.7461369,-0.990450866,0.355939179,-2.78264076,0.005391847,0.01379508,2091097,2092401,+,1305,NC_000913.3
1842,b2021,hisC,226.86972,-0.74168202,0.329336933,-2.252046299,0.024319346,0.050733242,2092398,2093468,+,1071,NC_000913.3
1843,b2022,hisB,444.5486524,-0.713338213,0.295238729,-2.416140376,0.015686013,0.034558781,2093468,2094535,+,1068,NC_000913.3
1844,b2023,hisH,187.4330996,-0.703747267,0.32922926,-2.137559911,0.032552478,0.065088865,2094535,2095125,+,591,NC_000913.3
1845,b2024,hisA,169.2012565,-0.362832547,0.304056561,-1.193306094,0.232749517,0.328611447,2095125,2095862,+,738,NC_000913.3
1846,b2025,hisF,196.0578151,0.009783196,0.306290702,0.031940885,0.974519194,0.981800782,2095844,2096620,+,777,NC_000913.3
1847,b2026,hisI,287.4127898,0.239722111,0.247024581,0.970438287,0.331828072,0.439216149,2096614,2097225,+,612,NC_000913.3
1848,b2027,wzzB,1933.101018,1.652954004,0.290138219,5.697126038,1.22E-08,1.41E-07,2097321,2098301,-,981,NC_000913.3
1849,b2028,ugd,94.31245001,1.070037303,0.275960203,3.877505861,0.000105533,0.00045491,2098447,2099613,-,1167,NC_000913.3
1850,b2029,gnd,4474.005843,0.512481337,0.344080819,1.489421404,0.136376436,0.211925733,2099862,2101268,-,1407,NC_000913.3
1851,b2030,insH7,1033.893311,0.403618186,0.216674453,1.862786221,0.062492349,0.111621337,2101895,2102875,-,981,NC_000913.3
1852,b2032,wbbK,685.221794,1.490749139,0.197082435,7.564089309,3.91E-14,1.16E-12,2103391,2104509,-,1119,NC_000913.3
