,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
2341,b4687,shoB,36.38457111,0.884205162,0.479749449,1.843056129,0.065320816,0.171908068,2700117,2700197,-,81,NC_000913.3
2342,b2563,acpS,328.6692771,-0.096788531,0.305686667,-0.316626602,0.751526948,0.861612637,2700618,2700998,-,381,NC_000913.3
2343,b2564,pdxJ,1059.826829,-0.088626423,0.319595796,-0.277307849,0.781543733,0.880107016,2700998,2701729,-,732,NC_000913.3
2344,b2565,recO,368.0874069,0.47233505,0.280466259,1.684106501,0.092161088,0.219547469,2701741,2702469,-,729,NC_000913.3
2345,b2566,era,1654.751526,0.531735357,0.291663639,1.823111574,0.068286494,0.17740454,2702481,2703386,-,906,NC_000913.3
2346,b2567,rnc,832.5777352,-0.132502084,0.31828396,-0.416301483,0.677189408,0.815490073,2703383,2704063,-,681,NC_000913.3
2347,b2568,lepB,1199.910149,0.382358822,0.225450091,1.695979897,0.089889687,0.215871123,2704335,2705309,-,975,NC_000913.3
2348,b2569,lepA,2579.199102,0.338012519,0.264252549,1.279126805,0.200852406,0.375240583,2705325,2707124,-,1800,NC_000913.3
2349,b2570,rseC,395.2149016,0.437144451,0.309508681,1.412381873,0.157837551,0.319706006,2707322,2707801,-,480,NC_000913.3
2350,b2571,rseB,1813.968332,-0.010845964,0.316575882,-0.034260236,0.972669633,0.986358619,2707798,2708754,-,957,NC_000913.3
2351,b2572,rseA,4591.183506,-0.612041532,0.294041644,-2.081479084,0.037390077,0.115540764,2708754,2709404,-,651,NC_000913.3
2352,b2573,rpoE,2235.703127,-0.921512914,0.257407433,-3.57997787,0.000343623,0.003686887,2709437,2710012,-,576,NC_000913.3
2353,b4725,rseD,36.46336162,-0.645565085,0.420405192,-1.535578287,0.124641843,0.271500406,2710009,2710164,-,156,NC_000913.3
2354,b2574,nadB,94.22686644,-0.039364053,0.275106847,-0.143086416,0.886221933,0.944466092,2710420,2712042,+,1623,NC_000913.3
2355,b2575,yfiC,148.3355095,1.037585904,0.291921656,3.55433002,0.000378943,0.003991734,2712027,2712764,-,738,NC_000913.3
2356,b2576,srmB,991.1810974,0.135427406,0.257916875,0.525081602,0.599526465,0.753772894,2712896,2714230,+,1335,NC_000913.3
2357,b2577,yfiE,126.2468504,0.429692246,0.387479776,1.108941093,0.267455595,0.453989879,2714439,2715320,-,882,NC_000913.3
2358,b2578,eamB,79.0524323,-0.489545709,0.386461924,-1.266737235,0.205249261,0.380317573,2715423,2716010,+,588,NC_000913.3
2359,b2579,grcA,13770.82876,0.367181369,0.47741268,0.769106863,0.441829874,0.623697633,2716066,2716449,-,384,NC_000913.3
2360,b2580,ung,344.8863907,-0.170958214,0.204398367,-0.83639716,0.40293151,0.587759812,2716754,2717443,+,690,NC_000913.3
2361,b2581,yfiF,1290.362657,0.419078158,0.269754656,1.55355301,0.120291075,0.264444239,2717491,2718528,-,1038,NC_000913.3
2362,b2582,trxC,359.9809832,-0.597449975,0.314112065,-1.902028102,0.057167481,0.156880909,2718735,2719154,+,420,NC_000913.3
2363,b2583,tapT,163.4305288,0.684142982,0.288917884,2.367949575,0.017886974,0.067619447,2719223,2719921,+,699,NC_000913.3
2364,b2584,patZ,8296.343379,0.731306022,0.253348927,2.886556622,0.003894827,0.021851004,2719953,2722613,+,2661,NC_000913.3
2365,b4782,pssL,174.7507181,0.244060204,0.334364822,0.729921895,0.465437928,0.646840824,2722702,2722743,+,42,NC_000913.3
2366,b2585,pssA,3438.849146,0.276575709,0.206407839,1.339947699,0.180262349,0.348214519,2722727,2724082,+,1356,NC_000913.3
2367,b2586,yfiM,333.0670591,-0.663766287,0.257735163,-2.575381171,0.010012967,0.044216651,2724128,2724451,+,324,NC_000913.3
2368,b2587,kgtP,5926.673179,-1.281335738,0.414869507,-3.088527157,0.002011513,0.013884932,2724448,2725746,-,1299,NC_000913.3
2369,b4783,yfiS,29.62226868,-1.908220208,0.4750413,-4.016956434,5.90E-05,0.000946315,2725925,2725987,+,63,NC_000913.3
2370,b2589,rrlG,5435.407466,2.515397938,1.390321848,1.809219888,0.070416849,0.181539933,2726281,2729184,-,2904,NC_000913.3
2371,b2590,gltW,399.2791956,1.1051026,0.466061609,2.371151322,0.017732769,0.067414523,2729369,2729444,-,76,NC_000913.3
2372,b2591,rrsG,2186.585639,2.028153937,1.252598732,1.619156945,0.105413499,0.241585045,2729616,2731157,-,1542,NC_000913.3
2373,b2592,clpB,8180.017976,0.063948784,0.689087532,0.09280212,0.926060767,0.96221829,2731600,2734173,-,2574,NC_000913.3
2374,b4609,ryfD,34.66675079,-0.09149844,0.424501426,-0.215543305,0.829343753,0.912107596,2734153,2734295,-,143,NC_000913.3
2375,b2593,pgeF,462.5550712,-0.337724812,0.286131543,-1.18031311,0.237875706,0.420361394,2734303,2735034,-,732,NC_000913.3
2376,b2594,rluD,829.4632027,-0.727351871,0.254789416,-2.854717763,0.004307509,0.023262849,2735031,2736011,-,981,NC_000913.3
2377,b2595,bamD,2044.363961,0.099623943,0.159314528,0.625328681,0.53175536,0.702860403,2736146,2736883,+,738,NC_000913.3
2378,b2597,raiA,57348.77137,0.219987105,0.467639736,0.470420044,0.638054947,0.787124547,2737154,2737495,+,342,NC_000913.3
2379,b2598,pheL,115.951873,0.072116233,0.291757038,0.24717907,0.804769643,0.895541459,2737599,2737646,+,48,NC_000913.3
2380,b2599,pheA,1725.577972,-1.742558317,0.403079603,-4.323112116,1.54E-05,0.00034381,2737745,2738905,+,1161,NC_000913.3
2381,b2600,tyrA,380.3154992,-0.123393558,0.202116658,-0.610506625,0.541526256,0.711886157,2738948,2740069,-,1122,NC_000913.3
2382,b2601,aroF,396.9386953,-0.195491709,0.231164707,-0.845681469,0.397730463,0.583328399,2740080,2741150,-,1071,NC_000913.3
2383,b2602,yfiL,132.9799106,-1.342241079,0.334925067,-4.007586207,6.13E-05,0.000976891,2741360,2741725,+,366,NC_000913.3
2384,b2603,yfiR,166.742222,-0.393700739,0.481288689,-0.818013696,0.413349367,0.597412596,2741875,2742393,+,519,NC_000913.3
2385,b2604,dgcN,255.1450762,0.471050382,0.356712847,1.320531025,0.186657785,0.355271134,2742383,2743609,+,1227,NC_000913.3
2386,b2605,yfiB,308.7178585,0.833330771,0.258440593,3.224457743,0.001262115,0.009842063,2743625,2744107,+,483,NC_000913.3
2387,b2606,rplS,3094.621351,1.001924213,0.305098885,3.283932724,0.001023694,0.008365334,2744183,2744530,-,348,NC_000913.3
2388,b2607,trmD,6688.805465,0.964054286,0.312872475,3.08130105,0.002060982,0.01412995,2744572,2745339,-,768,NC_000913.3
2389,b2608,rimM,6334.136407,1.084896729,0.310663121,3.492196704,0.000479065,0.004801792,2745370,2745918,-,549,NC_000913.3
2390,b2609,rpsP,2162.105493,1.029937384,0.333973547,3.08388911,0.002043137,0.014055256,2745937,2746185,-,249,NC_000913.3
2391,b2610,ffh,3911.031246,0.362543088,0.2636254,1.375220628,0.169063055,0.33386065,2746434,2747795,-,1362,NC_000913.3
2392,b2611,ypjD,200.3608636,0.033853459,0.268832102,0.125927887,0.899789008,0.950795856,2747962,2748753,+,792,NC_000913.3
2393,b4461,yfjD,390.853672,0.456737073,0.211507436,2.159437431,0.030816247,0.10134286,2748774,2750060,+,1287,NC_000913.3
2394,b2614,grpE,1437.679752,0.045454746,0.459863109,0.098844081,0.921262069,0.961678727,2750115,2750708,-,594,NC_000913.3
2395,b2615,nadK,696.3032441,-0.031631888,0.196148996,-0.161264594,0.871885008,0.937536784,2750831,2751709,+,879,NC_000913.3
2396,b2616,recN,602.9938002,0.117652242,0.204780659,0.574528093,0.565610496,0.732164482,2751795,2753456,+,1662,NC_000913.3
2397,b2617,bamE,1213.543066,0.092564511,0.214943512,0.430645757,0.666725965,0.808910177,2753605,2753946,+,342,NC_000913.3
2398,b2618,yfjF,195.9098066,0.050149228,0.291135792,0.172253736,0.863238054,0.932303082,2754008,2754298,-,291,NC_000913.3
2399,b2619,ratA,443.9526769,-0.185808518,0.18004964,-1.031984946,0.30207917,0.490727004,2754288,2754764,-,477,NC_000913.3
2400,b2620,smpB,1156.318988,0.202207387,0.263472938,0.767469284,0.442802549,0.624306836,2754896,2755378,+,483,NC_000913.3
2401,b2621,ssrA,386452.2,-0.657342656,0.238497422,-2.756183485,0.005848018,0.029543326,2755593,2755955,+,363,NC_000913.3
2402,b2622,intA,805.4413981,0.031447918,0.280894036,0.111956517,0.910857884,0.956426683,2756159,2757400,+,1242,NC_000913.3
2403,b2623,yfjH,54.26211253,0.063288235,0.376183583,0.168237631,0.866396338,0.934368243,2757644,2758600,-,957,NC_000913.3
2404,b2625,yfjI,18.12098387,0.461891418,0.426754874,1.082334254,0.27910403,0.468260391,2758985,2760394,+,1410,NC_000913.3
2405,b2627,abpB,1494.03298,0.605589978,0.190814933,3.173703284,0.001505075,0.011221024,2761351,2763540,-,2190,NC_000913.3
2406,b2628,abpA,1554.829308,0.497212143,0.202187652,2.459161759,0.013926186,0.05672852,2763537,2765153,-,1617,NC_000913.3
2407,b2629,yfjM,12.88116755,-0.324858753,0.640702435,-0.507035303,0.612130049,0.764453858,2765513,2765776,-,264,NC_000913.3
2408,b2630,rnlA,1544.96603,0.312788599,0.186579438,1.6764366,0.093652705,0.222116638,2765918,2766991,+,1074,NC_000913.3
2409,b2631,rnlB,452.3506807,-0.239974091,0.22040595,-1.088782273,0.276249911,0.464821501,2766984,2767355,+,372,NC_000913.3
2410,b2632,yfjP,46.43542955,-1.005224305,0.333841276,-3.011084543,0.002603164,0.016740536,2767710,2768573,+,864,NC_000913.3
2411,b2633,yfjQ,18.68519666,0.810104563,0.473939964,1.709297852,0.087395791,0.212194462,2768665,2769486,+,822,NC_000913.3
2412,b2634,yfjR,24.08750758,-0.023515348,0.377418244,-0.062305805,0.950319306,0.973914768,2769703,2770404,+,702,NC_000913.3
2413,b2637,yfjT,66.02689438,-0.587650888,0.319557566,-1.838951572,0.065922309,0.173153079,2771148,2771615,+,468,NC_000913.3
2414,b2638,yfjU,59.18409686,-0.487329319,0.345481665,-1.410579396,0.15836867,0.320621257,2771840,2772154,-,315,NC_000913.3
2415,b2642,yfjW,275.2966353,0.554750035,0.272163128,2.038299746,0.041519965,0.12367324,2773318,2775021,+,1704,NC_000913.3
2416,b2643,yfjX,10.93258604,-0.627637767,0.556341099,-1.128152796,0.259255395,0.444924936,2775919,2776377,+,459,NC_000913.3
2417,b2647,ypjA,252.204577,-0.51556798,0.247691509,-2.081492342,0.037388864,0.115540764,2778146,2782726,-,4581,NC_000913.3
2418,b2659,glaH,1528.556716,-4.000964105,0.916866413,-4.363737233,1.28E-05,0.000306264,2788985,2789962,+,978,NC_000913.3
2419,b2660,lhgD,1264.285095,-3.406724779,0.854407229,-3.987237774,6.68E-05,0.001024228,2789982,2791250,+,1269,NC_000913.3
2420,b2661,gabD,2699.975019,-2.87066244,0.811466626,-3.537622312,0.000403747,0.004166217,2791273,2792721,+,1449,NC_000913.3
2421,b2662,gabT,3311.341175,-2.705366143,0.840463969,-3.21889604,0.001286851,0.009944433,2792735,2794015,+,1281,NC_000913.3
2422,b2663,gabP,637.9250365,-2.810081106,1.175433691,-2.390675992,0.016817387,0.065275013,2794253,2795653,+,1401,NC_000913.3
2423,b2664,glaR,566.426051,-2.093450196,0.592942773,-3.530610866,0.000414601,0.004256502,2795674,2796336,+,663,NC_000913.3
2424,b2665,kbp,2240.234365,-1.708578533,0.325636284,-5.246892363,1.55E-07,6.95E-06,2796337,2796786,-,450,NC_000913.3
2425,b2666,yqaE,132.060324,-1.532953282,0.453061428,-3.383544013,0.000715567,0.006306035,2796870,2797028,-,159,NC_000913.3
2426,b2667,ygaV,30.92626145,-0.127547265,0.342467631,-0.372435972,0.709568275,0.837771066,2797211,2797510,+,300,NC_000913.3
2427,b2668,ygaP,104.3253956,-0.371538433,0.271117644,-1.370395622,0.170563438,0.335079702,2797520,2798044,+,525,NC_000913.3
2428,b2669,stpA,26.44717674,-0.859753898,0.420306819,-2.045538778,0.04080177,0.122799971,2798091,2798495,-,405,NC_000913.3
2429,b2670,alaE,455.6220338,0.56258362,0.417164639,1.348588944,0.177469034,0.343474757,2799164,2799613,+,450,NC_000913.3
2430,b2671,ygaC,156.5124296,-1.144208377,0.340465714,-3.360715421,0.000777409,0.006777195,2799650,2799994,-,345,NC_000913.3
2431,b2672,ygaM,1746.388327,-2.985045561,0.276568594,-10.79314726,3.71E-27,3.75E-24,2800146,2800475,+,330,NC_000913.3
2432,b2675,nrdE,64.60417958,-0.505018736,0.371393273,-1.359795053,0.173894788,0.339317134,2801348,2803492,+,2145,NC_000913.3
2433,b2676,nrdF,17.00429306,0.140096916,0.474165191,0.295460146,0.767642393,0.872164649,2803502,2804461,+,960,NC_000913.3
2434,b2677,proV,454.3502512,-4.376636743,0.279706047,-15.64727254,3.47E-55,1.40E-51,2804815,2806017,+,1203,NC_000913.3
2435,b2678,proW,255.1016634,-3.685816855,0.320075245,-11.51546993,1.10E-30,1.49E-27,2806010,2807074,+,1065,NC_000913.3
2436,b2679,proX,432.8772414,-4.030412312,0.318192197,-12.66659695,9.06E-37,1.83E-33,2807132,2808124,+,993,NC_000913.3
2437,b2682,ygaZ,559.6671787,0.110675025,0.223750361,0.494636184,0.620856956,0.771837025,2809617,2810354,+,738,NC_000913.3
2438,b2683,ygaH,138.7134834,0.245179415,0.239202264,1.024987853,0.305368919,0.493297635,2810344,2810679,+,336,NC_000913.3
2439,b2684,mprA,686.524511,0.222634756,0.217397285,1.024091701,0.305791964,0.493389906,2810770,2811300,+,531,NC_000913.3
2440,b2685,emrA,271.3745128,0.715000695,0.263448816,2.714002305,0.00664757,0.032357909,2811427,2812599,+,1173,NC_000913.3
2441,b2686,emrB,246.4980604,0.12216481,0.213952878,0.57098933,0.568006876,0.734288211,2812616,2814154,+,1539,NC_000913.3
2442,b2687,luxS,1795.38568,-0.770710557,0.373871397,-2.061432254,0.03926182,0.119051022,2814218,2814733,-,516,NC_000913.3
2443,b4442,micA,106.177409,0.094608222,0.249820714,0.378704472,0.704907332,0.833906572,2814802,2814874,+,73,NC_000913.3
2444,b2688,gshA,2456.926269,-0.3599956,0.246118056,-1.462694795,0.143550911,0.298234943,2814883,2816439,-,1557,NC_000913.3
2445,b2689,yqaA,350.3093834,-0.300420586,0.18399676,-1.632749332,0.102521727,0.23697165,2816512,2816940,-,429,NC_000913.3
2446,b2690,yqaB,475.1493631,-0.034930484,0.25051361,-0.139435474,0.889106042,0.946180989,2816937,2817503,-,567,NC_000913.3
2447,b2691,argQ,107.2682562,0.313845981,0.62174322,0.504783921,0.61371061,0.765010607,2817784,2817860,-,77,NC_000913.3
2448,b2692,argZ,253.2233716,0.548685616,0.571392359,0.96026068,0.336924034,0.523571924,2818059,2818135,-,77,NC_000913.3
2449,b2693,argY,394.2861204,0.788906078,0.526225303,1.499179292,0.133827126,0.286569996,2818198,2818274,-,77,NC_000913.3
2450,b2694,argV,600.1802021,0.640415413,0.548180464,1.168256542,0.242703299,0.426100194,2818473,2818549,-,77,NC_000913.3
2451,b2695,serV,34.75075381,1.212582246,0.721883497,1.679747843,0.093006387,0.221170391,2818553,2818645,-,93,NC_000913.3
2452,b2696,csrA,6410.276843,-1.146685844,0.281228069,-4.07742317,4.55E-05,0.000793963,2818961,2819146,-,186,NC_000913.3
2453,b2697,alaS,6166.328834,0.351394775,0.2314573,1.518184023,0.128968014,0.278672872,2819381,2822011,-,2631,NC_000913.3
2454,b2698,recX,42.4466388,0.461001362,0.325895473,1.414568166,0.157195148,0.319003828,2822139,2822639,-,501,NC_000913.3
2455,b2699,recA,4228.374818,0.569714487,0.226115948,2.519567916,0.011749897,0.049922413,2822708,2823769,-,1062,NC_000913.3
2456,b2700,pncC,157.8369894,0.425473113,0.303674464,1.401082951,0.161189269,0.324060932,2823849,2824346,-,498,NC_000913.3
2457,b2701,mltB,297.7954567,-0.580700563,0.287693043,-2.018472734,0.043542051,0.127827921,2824491,2825576,-,1086,NC_000913.3
2458,b2702,srlA,104.3546805,-2.05102767,0.907266616,-2.260666967,0.023779887,0.084081857,2825832,2826395,+,564,NC_000913.3
2459,b2703,srlE,201.0352046,-2.179479869,0.911275934,-2.39167939,0.016771486,0.065231404,2826392,2827351,+,960,NC_000913.3
2460,b2704,srlB,92.48747841,-1.736524538,0.970419075,-1.789458371,0.073541026,0.187562074,2827362,2827733,+,372,NC_000913.3
2461,b2705,srlD,519.7827458,-1.28900289,0.871799953,-1.478553521,0.139259683,0.292815243,2827737,2828516,+,780,NC_000913.3
2462,b2706,gutM,45.60181573,-0.420933537,0.524898754,-0.801932818,0.422591821,0.604663572,2828621,2828980,+,360,NC_000913.3
2463,b2707,srlR,337.8508511,0.121048656,0.378779926,0.319575163,0.749290405,0.860852418,2829047,2829820,+,774,NC_000913.3
2464,b2708,gutQ,420.3903066,0.62002968,0.451604472,1.372948495,0.169768359,0.334492456,2829813,2830778,+,966,NC_000913.3
2465,b2709,norR,162.4381444,-1.372765805,0.283501353,-4.842184321,1.28E-06,4.48E-05,2830775,2832289,-,1515,NC_000913.3
2466,b2710,norV,63.47679749,-0.306640334,0.316274721,-0.969537916,0.332276872,0.519130503,2832476,2833915,+,1440,NC_000913.3
2467,b2711,norW,51.23972155,0.151988378,0.279588124,0.543615285,0.586706239,0.748201707,2833912,2835045,+,1134,NC_000913.3
2468,b2712,hypF,433.8110741,0.829506329,0.34932088,2.374625672,0.017566755,0.0670354,2835173,2837425,-,2253,NC_000913.3
2469,b2713,hydN,25.78680488,0.439694681,0.476037279,0.923655983,0.355665456,0.541870723,2837578,2838105,-,528,NC_000913.3
2470,b2714,ascG,130.5262253,-0.118787439,0.422553492,-0.281118111,0.77861981,0.878036558,2838254,2839264,-,1011,NC_000913.3
2471,b2715,ascF,113.756729,-0.249963179,0.231078893,-1.081722246,0.279375965,0.468522297,2839524,2840981,+,1458,NC_000913.3
2472,b2716,ascB,189.2636242,-0.037471766,0.223612816,-0.167574321,0.866918175,0.934368243,2840990,2842414,+,1425,NC_000913.3
2473,b2717,hycI,531.7496261,0.811722702,0.312285594,2.599296018,0.009341518,0.042125351,2842573,2843043,-,471,NC_000913.3
2474,b2718,hycH,33.62037376,-0.690555748,0.365974014,-1.886898307,0.059174005,0.160967619,2843036,2843446,-,411,NC_000913.3
2475,b2719,hycG,26.10989945,-0.411668139,0.367230098,-1.121008712,0.262284154,0.447653757,2843443,2844210,-,768,NC_000913.3
2476,b2720,hycF,10.03175982,-0.609055719,0.517758363,-1.176331979,0.239462242,0.422242706,2844210,2844752,-,543,NC_000913.3
2477,b2721,hycE,34.43971414,-0.778431537,0.375337015,-2.073953555,0.038083625,0.11688032,2844762,2846471,-,1710,NC_000913.3
2478,b2723,hycC,17.10590403,-0.640832395,0.460424885,-1.391828323,0.163974391,0.326737798,2847415,2849241,-,1827,NC_000913.3
2479,b2726,hypA,83.37096461,0.891892643,0.600669787,1.484830205,0.137588809,0.291233245,2850647,2850997,+,351,NC_000913.3
2480,b2727,hypB,1922.651543,0.871916381,0.465134399,1.874547189,0.060855044,0.163996438,2851001,2851873,+,873,NC_000913.3
2481,b2728,hypC,356.9017561,1.311218347,0.544432614,2.408412563,0.016022064,0.06288897,2851864,2852136,+,273,NC_000913.3
2482,b2729,hypD,1507.646135,1.175629241,0.529533511,2.22012246,0.026410456,0.090764906,2852136,2853257,+,1122,NC_000913.3
2483,b2730,hypE,962.8066302,1.274763684,0.595506577,2.140637457,0.032303286,0.104533433,2853254,2854264,+,1011,NC_000913.3
2484,b2731,fhlA,595.5434438,-0.074311418,0.38471706,-0.193158623,0.846834743,0.922785739,2854338,2856416,+,2079,NC_000913.3
2485,b2732,ygbA,41.82521403,0.65586854,0.333993162,1.963718467,0.04956275,0.140491467,2856453,2856806,-,354,NC_000913.3
2486,b2733,mutS,1039.763672,1.044729175,0.275379713,3.793776836,0.000148373,0.001903239,2857093,2859654,+,2562,NC_000913.3
2487,b2734,pphB,18.97834218,0.754989517,0.494421367,1.527016363,0.126756943,0.275287738,2859760,2860416,+,657,NC_000913.3
2488,b2735,ygbI,350.583716,0.509325002,0.186615005,2.729282152,0.006347237,0.031310456,2860467,2861234,-,768,NC_000913.3
2489,b2736,ygbJ,98.49969614,0.073910021,0.485013345,0.152387604,0.878881234,0.940784344,2861430,2862338,+,909,NC_000913.3
2490,b2737,ygbK,185.2628303,-0.239166976,0.44084791,-0.542515845,0.587463195,0.748201707,2862335,2863501,+,1167,NC_000913.3
2491,b2738,ygbL,101.3921333,0.627077701,0.524465187,1.195651716,0.231832501,0.414023164,2863593,2864231,+,639,NC_000913.3
2492,b2739,ygbM,85.44912062,0.277118658,0.45334781,0.611271638,0.541019764,0.711451543,2864236,2865012,+,777,NC_000913.3
2493,b2740,ygbN,61.71286505,-0.184882973,0.342310986,-0.540102364,0.589126441,0.749847845,2865101,2866465,+,1365,NC_000913.3
2494,b2741,rpoS,8512.738143,-2.036079439,0.292465862,-6.961767862,3.36E-12,5.91E-10,2866559,2867551,-,993,NC_000913.3
2495,b2742,nlpD,2620.682403,-1.200953916,0.362747741,-3.310713706,0.000930584,0.007755119,2867614,2868753,-,1140,NC_000913.3
2496,b2743,pcm,668.2311229,0.044028587,0.159071547,0.276784806,0.781945349,0.880155778,2868893,2869519,-,627,NC_000913.3
2497,b2744,umpG,981.1885018,-0.144654239,0.166117293,-0.870795791,0.383865664,0.570230117,2869513,2870274,-,762,NC_000913.3
2498,b2745,truD,1205.358561,0.160992171,0.196582865,0.818953222,0.412813103,0.597220672,2870255,2871304,-,1050,NC_000913.3
2499,b2746,ispF,330.7365452,0.540710921,0.249429479,2.167790768,0.03017461,0.099882402,2871301,2871780,-,480,NC_000913.3
2500,b2747,ispD,319.7768771,0.382042404,0.216379605,1.765611893,0.077460983,0.194735661,2871780,2872490,-,711,NC_000913.3
2501,b2748,ftsB,280.3009704,-0.139835104,0.241566528,-0.578867879,0.562678325,0.730615841,2872509,2872820,-,312,NC_000913.3
2502,b2749,ygbE,58.02400044,-1.122077562,0.400130421,-2.804279563,0.005042916,0.026388867,2873014,2873337,-,324,NC_000913.3
2503,b2750,cysC,39.45312162,-0.282284552,0.586018324,-0.481699189,0.630019652,0.779336236,2873387,2873992,-,606,NC_000913.3
2504,b2751,cysN,224.2737006,-0.677049678,0.530410743,-1.27646298,0.201791905,0.375647073,2873992,2875419,-,1428,NC_000913.3
2505,b2752,cysD,41.03665812,-1.175339435,0.426519644,-2.755651357,0.00585754,0.029543326,2875421,2876329,-,909,NC_000913.3
2506,b2753,iap,203.7971118,0.763990178,0.268441345,2.846022761,0.004426903,0.023780641,2876581,2877618,+,1038,NC_000913.3
2507,b2754,cas2,21.41899848,0.166370959,0.425602893,0.390906552,0.695866311,0.826417859,2878569,2878853,-,285,NC_000913.3
2508,b2755,cas1,64.76690318,0.321374868,0.338184489,0.950294525,0.34196262,0.52957075,2878855,2879772,-,918,NC_000913.3
2509,b2756,casE,46.76683833,-0.114644566,0.40469165,-0.283288687,0.776955549,0.877137928,2879788,2880387,-,600,NC_000913.3
2510,b2757,casD,43.76475317,-0.041022869,0.403319457,-0.101713091,0.918984411,0.960517229,2880374,2881048,-,675,NC_000913.3
2511,b2758,casC,72.42041018,-0.20286852,0.420375449,-0.482588887,0.629387672,0.778792637,2881051,2882142,-,1092,NC_000913.3
2512,b2759,casB,24.99468653,0.400418949,0.506874886,0.78997591,0.429541837,0.61201012,2882155,2882637,-,483,NC_000913.3
2513,b2760,casA,23.591901,0.541755951,0.449059811,1.206422705,0.227654546,0.408545668,2882630,2884138,-,1509,NC_000913.3
2514,b2761,cas3,474.4895819,1.204011466,0.341719147,3.523394798,0.000426056,0.004352013,2884553,2887219,-,2667,NC_000913.3
2515,b2762,cysH,143.9117069,0.453325998,0.726568305,0.623927572,0.532675152,0.702992166,2887578,2888312,-,735,NC_000913.3
2516,b2763,cysI,195.0704097,0.263336645,0.657847209,0.400300619,0.688935112,0.822957095,2888387,2890099,-,1713,NC_000913.3
2517,b2764,cysJ,95.68644017,-0.368245739,0.369954357,-0.995381545,0.319550731,0.506696474,2890099,2891898,-,1800,NC_000913.3
2518,b2765,queD,132.6746528,1.579074564,0.365514537,4.320141622,1.56E-05,0.000346557,2892214,2892579,+,366,NC_000913.3
2519,b2766,ygcN,631.6176213,1.040316794,0.360592624,2.885019617,0.003913893,0.021897228,2892657,2893928,+,1272,NC_000913.3
2520,b2767,ygcO,70.57063214,1.151724698,0.371949181,3.096457144,0.001958482,0.013658721,2893919,2894179,+,261,NC_000913.3
2521,b2768,ygcP,250.9477246,1.626455419,0.412621711,3.941759187,8.09E-05,0.001200006,2894196,2894771,+,576,NC_000913.3
2522,b2769,ygcQ,29.19806442,0.423309337,0.391735888,1.080598817,0.279875609,0.468971349,2894919,2895779,-,861,NC_000913.3
2523,b4463,ygcU,21.75647002,0.116735519,0.452805501,0.257804994,0.79655741,0.891060488,2897964,2899418,-,1455,NC_000913.3
2524,b2775,yqcE,24.9872479,1.493397921,0.482631247,3.094283534,0.001972888,0.013711435,2900592,2901869,+,1278,NC_000913.3
2525,b2776,ygcE,73.85039406,0.795150364,0.509734006,1.559931953,0.118775963,0.262523057,2901896,2903374,+,1479,NC_000913.3
2526,b2777,queE,372.9005439,-0.80115002,0.304176461,-2.633833064,0.008442699,0.038763582,2904747,2905418,-,672,NC_000913.3
2527,b2779,eno,15439.92157,-0.324947305,0.34586541,-0.939519524,0.347464073,0.53476888,2906643,2907941,-,1299,NC_000913.3
2528,b2780,pyrG,4744.974033,-0.143635763,0.248783702,-0.577351982,0.563701705,0.730824806,2908029,2909666,-,1638,NC_000913.3
2529,b2781,mazG,612.1836034,-0.244288135,0.236557175,-1.032681149,0.301753138,0.490591416,2909894,2910685,-,792,NC_000913.3
2530,b2782,mazF,145.9061827,0.003015365,0.272268857,0.011074955,0.991163645,0.996353115,2910756,2911091,-,336,NC_000913.3
2531,b2783,mazE,97.23577948,0.092290727,0.381455705,0.241943497,0.808823946,0.898417145,2911091,2911339,-,249,NC_000913.3
2532,b2784,relA,1793.409193,-0.167303158,0.230080004,-0.727152098,0.467132787,0.647772411,2911417,2913651,-,2235,NC_000913.3
2533,b2785,rlmD,741.3354906,0.181238248,0.217485809,0.833333674,0.40465657,0.58921376,2913699,2915000,-,1302,NC_000913.3
2534,b2786,barA,799.8400169,0.867217301,0.213856397,4.055138455,5.01E-05,0.000848005,2915057,2917813,+,2757,NC_000913.3
2535,b2787,gudD,766.2455743,2.89016871,0.705008742,4.099479255,4.14E-05,0.00073463,2918045,2919385,-,1341,NC_000913.3
2536,b2788,gudX,581.9061167,2.988690675,0.885899877,3.373621278,0.000741864,0.00650941,2919406,2920746,-,1341,NC_000913.3
2537,b2789,gudP,1306.697563,3.957163867,0.950623209,4.162704876,3.14E-05,0.000599246,2920748,2922100,-,1353,NC_000913.3
2538,b2790,yqcA,1004.621619,0.321964801,0.309833541,1.039154121,0.298733064,0.48705169,2922535,2922984,-,450,NC_000913.3
2539,b2791,truC,176.5277432,0.754378873,0.27645953,2.728713579,0.00635819,0.031326284,2923002,2923784,-,783,NC_000913.3
2540,b2792,yqcC,48.86178391,0.527417881,0.381793551,1.381421662,0.167149349,0.331561314,2923784,2924113,-,330,NC_000913.3
2541,b4408,csrB,83173.0343,-0.173079625,0.431924963,-0.400716883,0.68862858,0.822957095,2924156,2924524,-,369,NC_000913.3
2542,b2793,syd,247.1099159,-0.253582994,0.291816595,-0.868980716,0.384857679,0.571074582,2924735,2925280,-,546,NC_000913.3
2543,b2794,queF,549.4950384,0.247468881,0.211130155,1.172115279,0.241150776,0.424664733,2925348,2926196,+,849,NC_000913.3
