,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
1983,b2178,yejB,243.994844,0.738936132,0.239680039,3.083010726,0.002049178,0.04239009,2274179,2275273,+,1095,NC_000913.3
1984,b2179,yejE,216.3068406,0.588052682,0.292677813,2.009215101,0.044514327,0.214406983,2275273,2276298,+,1026,NC_000913.3
1985,b2180,yejF,826.1463149,0.427600445,0.231610724,1.846203137,0.064862716,0.260344494,2276300,2277889,+,1590,NC_000913.3
1986,b2181,yejG,1010.279826,0.284279221,0.477830084,0.594937888,0.55188499,0.763076716,2277893,2278237,-,345,NC_000913.3
1987,b2182,bcr,552.7534782,0.268232329,0.276707519,0.969371307,0.332359963,0.600170677,2278570,2279760,-,1191,NC_000913.3
1988,b2183,rsuA,543.7687039,0.247183142,0.334030887,0.740000854,0.459299476,0.698742806,2279788,2280483,-,696,NC_000913.3
1989,b2184,radD,386.1178307,0.79804042,0.27669738,2.884163273,0.003924552,0.059394954,2280632,2282392,+,1761,NC_000913.3
1990,b2185,rplY,1621.478204,0.925819491,0.359773791,2.573337786,0.010072285,0.099803117,2282517,2282801,+,285,NC_000913.3
1991,b2186,yejK,523.7213739,0.396628205,0.288934528,1.372726924,0.169837256,0.420801592,2282940,2283947,-,1008,NC_000913.3
1992,b2187,yejL,275.4457103,-0.097441713,0.283746324,-0.343411365,0.731289011,0.865288584,2284129,2284356,+,228,NC_000913.3
1993,b2188,yejM,1019.600137,0.396588815,0.295566141,1.3417938,0.179662863,0.431654599,2284376,2286136,+,1761,NC_000913.3
1994,b2189,proL,32.17977728,0.758134273,0.411868741,1.840718165,0.065662871,NA,2286211,2286287,+,77,NC_000913.3
1995,b2192,insH8,1027.1526,0.054337375,0.225549822,0.240910743,0.809624295,0.906903728,2289065,2290045,-,981,NC_000913.3
1996,b2193,narP,665.2874077,0.185537427,0.223787187,0.829079758,0.407059277,0.658223512,2290500,2291147,+,648,NC_000913.3
1997,b2194,ccmH,290.9573325,-0.114773054,0.31125186,-0.368746566,0.712316636,0.857639591,2291358,2292410,-,1053,NC_000913.3
1998,b2195,ccmG,117.0704923,0.091137785,0.388174668,0.234785504,0.814375219,0.909147131,2292407,2292964,-,558,NC_000913.3
1999,b2196,ccmF,331.9536321,0.188461628,0.307229052,0.613423851,0.539596119,0.755780462,2292961,2294904,-,1944,NC_000913.3
2000,b2197,ccmE,199.026363,0.579402708,0.361365588,1.603369901,0.108853012,0.334972176,2294901,2295380,-,480,NC_000913.3
2001,b2198,ccmD,40.81521239,1.29295316,0.488180367,2.648515279,0.008084619,0.091468705,2295377,2295586,-,210,NC_000913.3
2002,b2199,ccmC,325.7891053,0.779940022,0.309805354,2.517516275,0.011818551,0.109560091,2295583,2296320,-,738,NC_000913.3
2003,b2200,ccmB,152.1406859,0.997025638,0.316841153,3.146768111,0.001650858,0.036760514,2296362,2297024,-,663,NC_000913.3
2004,b2201,ccmA,469.8328786,0.417657418,0.325563597,1.282875056,0.199535853,0.458329397,2297021,2297644,-,624,NC_000913.3
2005,b2202,napC,442.8534253,0.507068565,0.393312451,1.289225813,0.197319593,0.455976473,2297657,2298259,-,603,NC_000913.3
2006,b2203,napB,245.7558663,0.461517098,0.383156374,1.204513688,0.228391095,0.494399546,2298269,2298718,-,450,NC_000913.3
2007,b2204,napH,222.2375422,0.073479157,0.484181321,0.151759587,0.879376558,0.940177032,2298715,2299578,-,864,NC_000913.3
2008,b2205,napG,290.9522884,-0.011860194,0.49697868,-0.023864594,0.980960616,0.99145369,2299565,2300260,-,696,NC_000913.3
2009,b2206,napA,2510.17489,0.153582052,0.539732545,0.284552142,0.775987281,0.888876649,2300267,2302753,-,2487,NC_000913.3
2010,b2207,napD,52.52632479,0.65892802,0.435216426,1.514023782,0.130019808,0.367443871,2302750,2303013,-,264,NC_000913.3
2011,b2208,napF,205.3623745,0.72848979,0.30637647,2.377760243,0.017418147,0.133555121,2303003,2303497,-,495,NC_000913.3
2012,b2209,eco,1545.133587,-0.332280472,0.274960064,-1.208468121,0.226867251,0.493724538,2303905,2304393,+,489,NC_000913.3
2013,b2210,mqo,123.223366,-0.270107716,0.43281017,-0.624078949,0.532575738,0.752276679,2305108,2306754,-,1647,NC_000913.3
2014,b2211,yojI,89.25792882,0.368451814,0.396386381,0.929526927,0.352616077,0.61657566,2306972,2308615,-,1644,NC_000913.3
2015,b2212,alkB,105.9551116,-0.08650243,0.414457832,-0.208712258,0.834672871,0.921091021,2308691,2309341,-,651,NC_000913.3
2016,b2213,ada,494.4107311,-0.194664335,0.318732679,-0.610744826,0.541368525,0.756353841,2309341,2310405,-,1065,NC_000913.3
2017,b2214,ftp,194.6759973,0.276151303,0.270922801,1.019298861,0.308061105,0.574517026,2310479,2311534,-,1056,NC_000913.3
2018,b2215,ompC,122647.0366,-0.090005283,0.300926516,-0.299093892,0.764868406,0.883763111,2311646,2312749,-,1104,NC_000913.3
2019,b2216,rcsD,1862.647504,0.147596771,0.182700375,0.807862442,0.419169775,0.66963227,2313488,2316160,+,2673,NC_000913.3
2020,b2217,rcsB,2981.600398,0.177604793,0.191674665,0.926595037,0.354136833,0.618104028,2316177,2316827,+,651,NC_000913.3
2021,b2218,rcsC,1363.431755,0.537506673,0.159987903,3.359670714,0.000780354,0.02432862,2317027,2319876,-,2850,NC_000913.3
2022,b2219,atoS,915.810901,0.827329143,0.329928644,2.507600226,0.01215541,0.111244279,2320043,2321869,+,1827,NC_000913.3
2023,b2220,atoC,1133.72172,0.957797569,0.296467054,3.230704919,0.001234854,0.030401746,2321866,2323251,+,1386,NC_000913.3
2024,b2221,atoD,11.98928574,-0.14369631,0.593440614,-0.242141011,0.808670901,NA,2323447,2324109,+,663,NC_000913.3
2025,b2223,atoE,18.14901898,-0.399765379,0.413096569,-0.967728634,0.333179914,NA,2324756,2326078,+,1323,NC_000913.3
2026,b2224,atoB,22.3499567,0.207917023,0.423198305,0.491299282,0.623214788,NA,2326109,2327293,+,1185,NC_000913.3
2027,b2225,yfaP,21.29498936,0.549277053,0.388633317,1.413355541,0.157551211,NA,2327367,2328143,-,777,NC_000913.3
2028,b2226,yfaQ,39.97958587,-0.782869668,0.333903257,-2.344600277,0.019047488,0.139148163,2328148,2329797,-,1650,NC_000913.3
2029,b2230,yfaA,93.38075188,0.065111786,0.32565115,0.199943362,0.841524877,0.925148104,2334956,2336644,-,1689,NC_000913.3
2030,b2231,gyrA,5002.596957,0.235655912,0.273500614,0.861628455,0.388892007,0.644039061,2336793,2339420,-,2628,NC_000913.3
2031,b2232,ubiG,457.1267497,0.061545485,0.251295894,0.244912417,0.806524247,0.905835775,2339567,2340289,+,723,NC_000913.3
2032,b2233,yfaL,285.3520016,0.146319372,0.261809589,0.558877056,0.576245629,0.773751123,2340417,2344169,-,3753,NC_000913.3
2033,b2234,nrdA,1862.793291,0.434196977,0.353713439,1.227538819,0.219620141,0.485636947,2344865,2347150,+,2286,NC_000913.3
2034,b4779,yoaM,15.77914921,0.204693147,0.659642573,0.310309181,0.75632585,NA,2347350,2347385,-,36,NC_000913.3
2035,b2235,nrdB,922.3213299,0.05327869,0.288359795,0.184764627,0.853413654,0.930609524,2347384,2348514,+,1131,NC_000913.3
2036,b2236,yfaE,156.2160499,0.187295906,0.231688576,0.808395083,0.418863182,0.669568214,2348514,2348768,+,255,NC_000913.3
2037,b2237,inaA,187.279036,0.027345429,0.209175779,0.130729423,0.895989356,0.946401622,2348822,2349472,-,651,NC_000913.3
2038,b2239,glpQ,356.8353559,-0.326405247,0.310769162,-1.050314146,0.293573704,0.563609922,2349935,2351011,-,1077,NC_000913.3
2039,b2240,glpT,186.4829795,-0.671953075,0.512028081,-1.312336373,0.189406665,0.446203302,2351016,2352374,-,1359,NC_000913.3
2040,b2241,glpA,25.00506616,-0.814072858,0.505927097,-1.609071471,0.107600715,NA,2352647,2354275,+,1629,NC_000913.3
2041,b2242,glpB,24.63076357,-0.379106634,0.405748101,-0.934339885,0.350128596,NA,2354265,2355524,+,1260,NC_000913.3
2042,b2243,glpC,37.02119698,0.335683619,0.359353639,0.93413168,0.350235972,NA,2355521,2356711,+,1191,NC_000913.3
2043,b2244,rpnE,61.75198566,-0.250347335,0.268392333,-0.932766344,0.350940622,0.615907839,2356904,2357803,+,900,NC_000913.3
2044,b2245,yfaU,35.10158537,-0.341389282,0.341413446,-0.999929222,0.317344762,NA,2358042,2358845,-,804,NC_000913.3
2045,b2246,yfaV,23.50299923,0.112219891,0.509793223,0.220128252,0.825771273,NA,2358863,2360152,-,1290,NC_000913.3
2046,b2247,rhmD,261.9689635,-0.102201613,0.202005436,-0.505934961,0.612902309,0.798039261,2360209,2361414,-,1206,NC_000913.3
2047,b2248,yfaX,38.29977385,-0.159008394,0.390406905,-0.407288887,0.683795824,NA,2361429,2362211,-,783,NC_000913.3
2048,b2249,yfaY,931.8842388,0.015552599,0.211283539,0.073610083,0.941320648,0.971312183,2362431,2363633,-,1203,NC_000913.3
2049,b2250,yfaZ,23.27267197,-0.205553624,0.45970887,-0.447138695,0.654774922,NA,2363733,2364275,-,543,NC_000913.3
2050,b2251,nudI,106.2400411,-0.119780209,0.24013109,-0.498811748,0.617912011,0.799523678,2364554,2364979,+,426,NC_000913.3
2051,b2252,ais,11.22506246,1.327943242,0.547341147,2.426171046,0.015259077,NA,2365018,2365620,-,603,NC_000913.3
2052,b2253,arnB,162.0528568,-0.628958542,0.396252891,-1.5872655,0.112452525,0.342457372,2365910,2367067,+,1158,NC_000913.3
2053,b2254,arnC,76.79333531,-0.395487828,0.3870181,-1.021884578,0.306835533,0.572843449,2367071,2368039,+,969,NC_000913.3
2054,b2255,arnA,257.7592859,-0.56393423,0.267271777,-2.10996551,0.034861327,0.192871805,2368039,2370021,+,1983,NC_000913.3
2055,b2256,arnD,84.57745328,-0.453394422,0.360565686,-1.257453053,0.208589629,0.470059,2370018,2370908,+,891,NC_000913.3
2056,b2257,arnT,89.54007781,-0.479133003,0.268843606,-1.782199737,0.074716666,0.27641213,2370908,2372560,+,1653,NC_000913.3
2057,b4544,arnE,64.72794457,-0.225909198,0.294244888,-0.767759127,0.442630301,0.688054928,2372557,2372892,+,336,NC_000913.3
2058,b2258,arnF,148.3732749,0.543802774,0.381901481,1.42393471,0.154465373,0.402972632,2372892,2373278,+,387,NC_000913.3
2059,b2259,pmrD,206.165615,0.663026545,0.396534156,1.672054058,0.094513663,0.310049978,2373272,2373538,-,267,NC_000913.3
2060,b2260,menE,421.7879533,-0.463700002,0.314825356,-1.472880101,0.140783369,0.38438588,2373648,2375003,-,1356,NC_000913.3
2061,b2261,menC,893.6640872,-0.531269572,0.380974478,-1.394501738,0.163166145,0.412457588,2375000,2375962,-,963,NC_000913.3
2062,b2262,menB,1061.365496,-0.732411455,0.392183104,-1.867524243,0.061828415,0.252514179,2375962,2376819,-,858,NC_000913.3
2063,b2263,menH,93.80497566,-0.133257945,0.3597352,-0.370433432,0.711059567,0.857194568,2376834,2377592,-,759,NC_000913.3
2064,b2264,menD,972.8233516,0.121779071,0.255506239,0.476618776,0.633633611,0.81252784,2377589,2379259,-,1671,NC_000913.3
2065,b2265,menF,1053.580288,-0.405310245,0.37048872,-1.093988085,0.273960204,0.542939899,2379348,2380643,-,1296,NC_000913.3
2066,b2266,elaB,3850.321349,-1.662686834,0.439004868,-3.787399538,0.000152232,0.008655291,2380722,2381027,-,306,NC_000913.3
2067,b2267,elaA,176.7479834,-0.145232775,0.30528196,-0.475733238,0.634264438,0.81252784,2381082,2381543,-,462,NC_000913.3
2068,b2268,rbn,179.8245814,0.101156601,0.245466163,0.412099979,0.680266144,0.840357046,2381608,2382525,+,918,NC_000913.3
2069,b2269,elaD,23.0447521,-0.191159677,0.496906766,-0.384699284,0.700460226,NA,2382713,2383924,+,1212,NC_000913.3
2070,b2270,yfbK,31.37311661,-0.394008918,0.351262006,-1.121695233,0.261992044,NA,2383995,2385722,-,1728,NC_000913.3
2071,b2272,yfbM,59.98087269,-0.48959705,0.474438186,-1.031951187,0.302094985,0.568818925,2386934,2387437,+,504,NC_000913.3
2072,b2274,yfbO,10.36673092,0.81437147,0.578514834,1.407693324,0.1592219,NA,2388635,2389057,+,423,NC_000913.3
2073,b2275,yfbP,101.4968282,0.83862792,0.287750816,2.914424129,0.003563454,0.05583711,2389116,2389964,+,849,NC_000913.3
2074,b2276,nuoN,4834.983507,0.416432597,0.326859229,1.274042646,0.202648303,0.462742304,2390048,2391505,-,1458,NC_000913.3
2075,b2277,nuoM,3161.328092,0.403513815,0.320817521,1.257767388,0.208475893,0.470059,2391512,2393041,-,1530,NC_000913.3
2076,b2278,nuoL,4400.606433,0.279462537,0.357653761,0.78137732,0.434580606,0.683750585,2393205,2395046,-,1842,NC_000913.3
2077,b2279,nuoK,308.64847,0.252090653,0.350561848,0.719104646,0.472076445,0.711369418,2395043,2395345,-,303,NC_000913.3
2078,b2280,nuoJ,1100.193611,-0.014071193,0.377190843,-0.037305235,0.970241631,0.986370774,2395342,2395896,-,555,NC_000913.3
2079,b2281,nuoI,1043.649581,-0.215585348,0.36707207,-0.587310684,0.556995067,0.764528761,2395908,2396450,-,543,NC_000913.3
2080,b2282,nuoH,2283.614234,-0.250518874,0.381956681,-0.655882947,0.511899441,0.737828626,2396465,2397442,-,978,NC_000913.3
2081,b2283,nuoG,6996.949517,-0.365682235,0.379058459,-0.964711975,0.334689096,0.602432711,2397439,2400165,-,2727,NC_000913.3
2082,b2284,nuoF,3131.623475,-0.550834606,0.316608947,-1.73979482,0.081895052,0.290073084,2400218,2401555,-,1338,NC_000913.3
2083,b2285,nuoE,1623.632105,-0.65454057,0.304413023,-2.150172695,0.031541557,0.180473459,2401552,2402052,-,501,NC_000913.3
2084,b2286,nuoC,5779.759489,-0.182273076,0.219089858,-0.831955789,0.4054339,0.656506213,2402055,2403845,-,1791,NC_000913.3
2085,b2287,nuoB,4212.745375,-0.20550355,0.176511378,-1.164251011,0.244322303,0.511773979,2403951,2404613,-,663,NC_000913.3
2086,b2288,nuoA,2584.464096,-0.197803669,0.181295243,-1.09105824,0.275247256,0.544267199,2404629,2405072,-,444,NC_000913.3
2087,b2289,lrhA,3777.366121,1.42804148,0.272317248,5.244036097,1.57E-07,0.000109845,2405703,2406641,-,939,NC_000913.3
2088,b2290,alaA,1115.596995,0.283978031,0.280908915,1.010925663,0.31205201,0.577101268,2407561,2408778,+,1218,NC_000913.3
2089,b2291,yfbR,331.7810762,1.100616261,0.294868525,3.732566102,0.000189539,0.009744531,2408862,2409461,+,600,NC_000913.3
2090,b2292,yfbS,1985.523425,1.244382223,0.539484705,2.306612609,0.021076426,0.146720789,2409520,2411352,-,1833,NC_000913.3
2091,b2293,hxpA,1016.339843,-0.293163199,0.283568059,-1.033837169,0.301212292,0.568818925,2411439,2412089,-,651,NC_000913.3
2092,b2294,yfbU,689.0508605,-0.397686309,0.292631697,-1.358999427,0.17414677,0.426130401,2412100,2412594,-,495,NC_000913.3
2093,b2295,yfbV,883.3478273,0.094628948,0.339763247,0.278514372,0.780617534,0.892134324,2412677,2413132,-,456,NC_000913.3
2094,b2296,ackA,4089.864757,-0.111604861,0.216996017,-0.514317556,0.607029989,0.795250587,2413470,2414672,+,1203,NC_000913.3
2095,b2297,pta,3928.522574,-0.018783059,0.219041967,-0.08575096,0.931664391,0.966211425,2414747,2416891,+,2145,NC_000913.3
2096,b2298,yfcC,92.67615526,-0.254014041,0.359257648,-0.707052562,0.479533814,0.71692901,2417081,2418601,+,1521,NC_000913.3
2097,b2299,yfcD,555.2218777,0.094357423,0.239004252,0.394793909,0.69299499,0.846845591,2418634,2419176,-,543,NC_000913.3
2098,b2300,yfcE,580.084935,-0.085849247,0.268554022,-0.319672171,0.749216858,0.873525051,2419234,2419788,-,555,NC_000913.3
2099,b2301,yfcF,297.8069222,-0.271805699,0.315286493,-0.862091161,0.388637355,0.643922366,2419841,2420485,-,645,NC_000913.3
2100,b2302,yfcG,270.0028685,-1.033654159,0.489337183,-2.112355642,0.034655957,0.192313055,2420621,2421268,+,648,NC_000913.3
2101,b2303,folX,316.6484772,-0.269610128,0.346058489,-0.779088323,0.435927688,0.684330129,2421325,2421687,+,363,NC_000913.3
2102,b2304,yfcH,2345.696399,0.213968872,0.235863559,0.907172236,0.364315724,0.626291502,2421708,2422601,+,894,NC_000913.3
2103,b2305,rpnB,231.0751593,0.158332108,0.228101067,0.694131377,0.487599823,0.722113414,2422649,2423539,-,891,NC_000913.3
2104,b2306,hisP,133.134888,-0.297263986,0.564010455,-0.527054034,0.598156066,0.790087331,2423736,2424509,-,774,NC_000913.3
2105,b2307,hisM,78.80194723,-0.122808916,0.521505592,-0.235489164,0.813829089,0.909147131,2424517,2425233,-,717,NC_000913.3
2106,b2308,hisQ,196.7043876,-0.581390892,0.473838911,-1.226980054,0.219830088,0.485693574,2425230,2425916,-,687,NC_000913.3
2107,b2309,hisJ,1008.699631,-0.813214339,0.461701938,-1.761340537,0.078180783,0.283506698,2426006,2426788,-,783,NC_000913.3
2108,b2310,argT,1093.74413,-1.729734424,0.750097972,-2.306011333,0.021109999,0.146720789,2427009,2427791,-,783,NC_000913.3
2109,b2311,ubiX,86.55808642,0.462864412,0.316665729,1.461681417,0.143828532,0.388882094,2428057,2428626,-,570,NC_000913.3
2110,b2312,purF,366.231271,0.160030997,0.252544348,0.633674832,0.526293053,0.747631253,2428721,2430238,-,1518,NC_000913.3
2111,b2313,cvpA,185.576072,0.226996177,0.304199333,0.746208661,0.455541377,0.697156002,2430275,2430763,-,489,NC_000913.3
2112,b2314,dedD,659.6816297,0.161943072,0.221529742,0.731021807,0.464765833,0.704605964,2431022,2431684,-,663,NC_000913.3
2113,b2315,folC,636.5070316,0.313506156,0.199614044,1.570561613,0.116284512,0.349553444,2431674,2432942,-,1269,NC_000913.3
2114,b2316,accD,2738.926063,0.297296241,0.205534314,1.446455513,0.148049481,0.394319152,2433012,2433926,-,915,NC_000913.3
2115,b2317,dedA,246.3015623,0.421367054,0.219293079,1.921479032,0.054671343,0.235913432,2434082,2434741,-,660,NC_000913.3
2116,b2318,truA,191.49878,-0.094645083,0.37177431,-0.254576717,0.799050044,0.901639572,2434824,2435636,-,813,NC_000913.3
2117,b2319,usg,474.835817,0.09976877,0.257957175,0.386764857,0.698930296,0.850420376,2435636,2436649,-,1014,NC_000913.3
2118,b2320,pdxB,845.3534199,-0.187258032,0.18839607,-0.993959328,0.320242669,0.586775875,2436715,2437851,-,1137,NC_000913.3
2119,b2321,flk,267.0873932,0.794240926,0.247165219,3.213400855,0.001311731,0.031262449,2437950,2438945,+,996,NC_000913.3
2120,b2322,yfcJ,61.46915125,0.751316807,0.301399818,2.492758,0.01267552,0.114276156,2438942,2440120,-,1179,NC_000913.3
2121,b2323,fabB,3966.993848,-0.44808495,0.432915013,-1.035041374,0.30064959,0.568700801,2440385,2441605,-,1221,NC_000913.3
2122,b2324,mnmC,686.9059355,0.565689421,0.206646589,2.737472828,0.006191323,0.076754847,2441764,2443770,+,2007,NC_000913.3
2123,b2325,yfcL,286.9522066,0.259027978,0.292157499,0.886603898,0.375292195,0.634721871,2443891,2444169,-,279,NC_000913.3
2124,b2326,epmC,301.1777721,0.456540024,0.231039018,1.976029968,0.048151383,0.222182306,2444203,2444751,-,549,NC_000913.3
2125,b2327,yfcA,267.2007313,0.412617307,0.259176779,1.592030384,0.111377878,0.34023356,2444751,2445560,-,810,NC_000913.3
2126,b2328,mepA,431.4415789,0.226612332,0.25524544,0.887821274,0.374636898,0.634721871,2445560,2446384,-,825,NC_000913.3
2127,b2329,aroC,1323.910057,0.062774437,0.297155826,0.211250906,0.83269149,0.920740618,2446388,2447473,-,1086,NC_000913.3
2128,b2330,prmB,921.6199605,0.467479043,0.210409307,2.22176029,0.02629951,0.163278312,2447508,2448440,-,933,NC_000913.3
2129,b2331,smrB,613.4857804,0.56783292,0.22781173,2.492553484,0.012682823,0.114276156,2448606,2449157,+,552,NC_000913.3
2130,b2332,yfcO,416.4679732,0.435297807,0.234124222,1.85926003,0.06299029,0.256360946,2449228,2450049,-,822,NC_000913.3
2131,b2334,yfcQ,11.34668488,0.299681849,0.532318948,0.562974228,0.573452433,NA,2450587,2451075,-,489,NC_000913.3
2132,b2340,sixA,657.3497535,-0.411590766,0.304798348,-1.350370725,0.176897096,0.428871185,2456327,2456812,-,486,NC_000913.3
2133,b2341,fadJ,1354.722841,-0.49422168,0.37171194,-1.32958247,0.183655877,0.437371217,2457015,2459159,-,2145,NC_000913.3
2134,b2342,fadI,804.1751191,-0.13716341,0.352807942,-0.388776423,0.697441543,0.849897382,2459159,2460469,-,1311,NC_000913.3
2135,b2343,yfcZ,2804.58191,0.258164753,0.382044849,0.675744626,0.499202798,0.727172075,2460650,2460934,-,285,NC_000913.3
2136,b2344,fadL,1709.167001,-1.448738404,0.587905926,-2.464235075,0.013730603,0.119189038,2461306,2462646,+,1341,NC_000913.3
2137,b2345,yfdF,21.26100758,-0.0092328,0.418179809,-0.022078541,0.982385304,NA,2463012,2464070,+,1059,NC_000913.3
2138,b2346,mlaA,1236.69337,-0.144257673,0.202527225,-0.712287805,0.476286574,0.714327698,2464252,2465007,-,756,NC_000913.3
2139,b2347,yfdC,202.7293088,-1.212670117,0.462623094,-2.621291786,0.008759725,0.094252945,2465301,2466233,+,933,NC_000913.3
2140,b2349,intS,86.71370311,0.274764646,0.308592048,0.890381485,0.373261081,0.634343919,2466545,2467702,+,1158,NC_000913.3
2141,b2350,yfdG,109.0156566,0.421761766,0.383546152,1.099637589,0.271490057,0.539891491,2467855,2468217,+,363,NC_000913.3
2142,b2351,yfdH,496.8416078,0.553047083,0.297745517,1.857448899,0.063247315,0.256364355,2468214,2469134,+,921,NC_000913.3
2143,b2352,yfdI,308.4883086,0.647640853,0.292035904,2.217675445,0.02657697,0.164037961,2469131,2470462,+,1332,NC_000913.3
2144,b4780,yodE,38.69969993,-1.31558253,0.541983397,-2.427348397,0.015209642,NA,2470497,2470643,-,147,NC_000913.3
2145,b2354,yfdK,23.34964578,0.123610924,0.433626557,0.285063086,0.77559581,NA,2471077,2471517,-,441,NC_000913.3
2146,b2360,yfdQ,14.28600972,-0.008488109,0.514863811,-0.016486125,0.986846571,NA,2474032,2474856,+,825,NC_000913.3
2147,b4501,torI,62.71334092,0.4293306,0.5123707,0.837929646,0.402070217,0.655003486,2476310,2476510,+,201,NC_000913.3
2148,b2364,dsdC,142.9975464,-0.695758054,0.401906514,-1.731144009,0.083426083,0.292959319,2476694,2477629,-,936,NC_000913.3
2149,b2365,dsdX,291.4817097,-0.255278484,0.952155547,-0.268105862,0.788617833,0.89658795,2477847,2479184,+,1338,NC_000913.3
2150,b2366,dsdA,712.4127322,0.231288411,0.788487897,0.293331593,0.769268708,0.886116442,2479202,2480530,+,1329,NC_000913.3
2151,b2367,emrY,15.45021404,0.80452026,0.656578775,1.225321759,0.220454013,NA,2480638,2482176,-,1539,NC_000913.3
2152,b2368,emrK,9.882016249,0.302177469,0.572985062,0.527374079,0.59793384,NA,2482176,2483339,-,1164,NC_000913.3
2153,b2369,evgA,1650.560482,0.248060025,0.29530339,0.840017534,0.400898556,0.654314356,2483755,2484369,+,615,NC_000913.3
2154,b2370,evgS,1592.028416,0.635744153,0.269600851,2.358094018,0.01836904,0.136999852,2484374,2487967,+,3594,NC_000913.3
2155,b2371,yfdE,29.5202109,-1.070794706,0.59665083,-1.794675632,0.072705395,NA,2488023,2489168,-,1146,NC_000913.3
2156,b2373,oxc,12.44740336,-0.658773265,0.481703624,-1.367590427,0.171440315,NA,2490256,2491950,-,1695,NC_000913.3
2157,b2376,ypdI,77.90103144,0.47574821,0.526042926,0.904390472,0.365788389,0.627168322,2494698,2494973,+,276,NC_000913.3
2158,b2377,yfdY,262.6375999,-0.280796718,0.374392763,-0.750005731,0.453251253,0.695900914,2495050,2495292,-,243,NC_000913.3
2159,b2378,lpxP,614.8668672,0.893401469,0.477980568,1.869116713,0.061606578,0.252197421,2495645,2496565,+,921,NC_000913.3
2160,b4680,ypdK,30.99325883,1.566134866,0.735513031,2.129309474,0.033228664,NA,2496921,2496992,+,72,NC_000913.3
2161,b2379,alaC,456.4342234,0.188355125,0.290551073,0.648268557,0.516811267,0.740735768,2497057,2498295,-,1239,NC_000913.3
2162,b2380,pyrS,616.6431411,0.644089874,0.251798601,2.557956525,0.010528925,0.102515286,2498671,2500368,+,1698,NC_000913.3
2163,b2381,pyrR,592.2892756,0.33619372,0.210372686,1.598086362,0.110023758,0.337702423,2500383,2501117,+,735,NC_000913.3
2164,b2382,ypdC,255.9552603,0.510034878,0.243045956,2.098512091,0.035859933,0.19389431,2501130,2501987,+,858,NC_000913.3
2165,b2383,fryA,70.78305516,0.156988011,0.259440312,0.605102614,0.545110818,0.758896419,2501990,2504485,-,2496,NC_000913.3
2166,b2384,ypdE,14.037361,0.01957557,0.478568053,0.040904466,0.967372057,NA,2504510,2505547,-,1038,NC_000913.3
2167,b2385,ypdF,17.84761184,-0.019229864,0.544890888,-0.03529122,0.971847525,NA,2505547,2506632,-,1086,NC_000913.3
2168,b2386,fryC,17.26982007,-0.412334865,0.5175859,-0.796650113,0.425654265,NA,2506647,2507894,-,1248,NC_000913.3
2169,b2388,glk,760.0439048,-0.434365995,0.32603238,-1.332278698,0.182768624,0.43644748,2508461,2509426,-,966,NC_000913.3
2170,b2389,yfeO,228.9740162,-0.502605822,0.274543056,-1.830699453,0.067145415,0.266447639,2509630,2510886,+,1257,NC_000913.3
2171,b2390,ypeC,325.0168001,0.2529599,0.389674895,0.649156266,0.516237376,0.740568678,2511001,2511327,+,327,NC_000913.3
2172,b2392,mntH,481.2925941,-0.395811281,0.314832697,-1.25721148,0.208677067,0.470059,2511468,2512706,-,1239,NC_000913.3
2173,b2393,nupC,584.1647153,0.124256796,0.245604085,0.505923167,0.612910588,0.798039261,2513042,2514244,+,1203,NC_000913.3
2174,b2394,insL3,350.7439627,-0.105265602,0.258015765,-0.407981281,0.683287418,0.842600639,2514331,2515443,+,1113,NC_000913.3
2175,b2395,pdeA,351.4661366,0.427306903,0.252989669,1.689029059,0.091213861,0.306030383,2515643,2517832,-,2190,NC_000913.3
2176,b2396,alaX,24.96464362,0.670483712,0.527251057,1.271659302,0.203494196,NA,2518041,2518116,-,76,NC_000913.3
2177,b2397,alaW,10.87500104,0.604505249,0.613585296,0.985201654,0.324525028,NA,2518156,2518231,-,76,NC_000913.3
2178,b2398,yfeC,841.5516725,0.949712462,0.389333498,2.439328923,0.014714568,0.123067296,2518467,2518811,+,345,NC_000913.3
2179,b2399,yfeD,832.4776248,1.146221438,0.42013529,2.728219851,0.006367715,0.07862122,2518813,2519205,+,393,NC_000913.3
2180,b2400,gltX,3397.898312,0.393752777,0.261896089,1.50346948,0.132718021,0.371525496,2519257,2520672,-,1416,NC_000913.3
2181,b2401,valU,45.52803674,0.313521966,0.716467118,0.437594354,0.661680365,0.829116328,2520931,2521006,+,76,NC_000913.3
2182,b2402,valX,744.2656835,0.42587712,0.665600534,0.639838911,0.522277333,0.744346333,2521051,2521126,+,76,NC_000913.3
2183,b2403,valY,56.75905241,0.112477846,0.657711857,0.171013863,0.864212865,0.934596511,2521173,2521248,+,76,NC_000913.3
2184,b2404,lysV,26.51090766,0.450446525,0.672387493,0.669921035,0.50290813,NA,2521253,2521328,+,76,NC_000913.3
2185,b2405,xapR,104.26207,-0.169538635,0.285850042,-0.593103413,0.553111947,0.763076716,2521593,2522477,-,885,NC_000913.3
2186,b2406,xapB,92.48717327,0.484414127,0.29187244,1.659677515,0.096979345,0.313798855,2522729,2523985,-,1257,NC_000913.3
