Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
Rv1534		1.0	Output		Rv1534	886420.0	O08377	RVBD_1534	transcriptional regulator	Basal machinery	O08377	['GO:0003700', 'GO:0000976']	True	False	False	False
nuoF		1.0	Output		nuoF	888854.0	P9WIV7	RVBD_3150	NADH-quinone oxidoreductase subunit F	Basal machinery	P9WIV7	['GO:0051539', 'GO:0010181', 'GO:0046872', 'GO:0051287', 'GO:0008137', 'GO:0048038']	False	False	False	False
nuoG		1.0	Output		nuoG	887540.0	P9WIV9	RVBD_3151	NADH-quinone oxidoreductase subunit G	Basal machinery	P9WIV9	['GO:0051537', 'GO:0051539', 'GO:0046872', 'GO:0043546', 'GO:0008137', 'GO:0048038']	False	False	False	False
lipP		1.0	Output		lipP	888572.0	O53190	RVBD_2463	esterase/lipase LipP	Basal machinery	O53190	[]	False	False	False	False
fadE5		1.0	Output		fadE5	886698.0	O53666	RVBD_0244c	acyl-CoA dehydrogenase FadE5	Basal machinery	O53666	['GO:0004466', 'GO:0070991', 'GO:0016937']	False	False	False	False
Rv0412c		1.0	Output		Rv0412c	886415.0	P96258	RVBD_0412c	membrane protein	Basal machinery	P96258	[]	False	False	False	False
Rv0057		1.0	Output		Rv0057	887008.0	P9WM77	RVBD_0057	hypothetical protein	Basal machinery	P9WM77	[]	False	False	False	False
espI		1.0	Output		espI	886206.0	P9WJC5	RVBD_3876	ESX-1 secretion-associated protein EspI	Basal machinery	P9WJC5	['GO:0005524', 'GO:0016887']	False	False	False	False
Rv1230c		1.0	Output		Rv1230c	887134.0	O86313	RVBD_1230c	membrane protein	Basal machinery	O86313	['GO:0003677', 'GO:0003700', 'GO:0008933']	True	False	False	False
lipL		1.0	Output		lipL	886575.0	P71778	RVBD_1497	esterase LipL	Basal machinery	P71778	['GO:0008126', 'GO:0008800', 'GO:0004806']	False	False	False	False
mce1F		1.0	Output		mce1F	886820.0	L0T2W6	RVBD_0174	Mce family protein Mce1F	Basal machinery	L0T2W6	['GO:0120014']	False	False	False	False
Rv2990c		1.0	Output		Rv2990c	887176.0	I6YEW1	RVBD_2990c	hypothetical protein	M5	I6YEW1	[]	False	False	False	False
Rv2723		1.0	Output		Rv2723	887768.0	P9WG93	RVBD_2723	integral membrane protein	Basal machinery	P9WG93	[]	False	False	False	False
Rv2722		1.0	Output		Rv2722	888399.0	O33227	RVBD_2722	hypothetical protein	Basal machinery	O33227	[]	False	False	False	False
rpoC		1.0	Output		rpoC	888177.0	P9WGY7	RVBD_0668	DNA-directed RNA polymerase subunit beta'	Basal machinery	P9WGY7	['GO:0003677', 'GO:0003899', 'GO:0000287', 'GO:0008270']	False	False	False	False
Rv1056		1.0	Output		Rv1056	887147.0	O53404	RVBD_1056	hypothetical protein	Basal machinery	O53404	[]	False	False	False	False
Rv1954c		1.0	Output		Rv1954c	885967.0	P9WLQ3	RVBD_1954c	hypothetical protein	M1.2	P9WLQ3	[]	False	False	False	False
fadD30		1.0	Output		fadD30	886409.0	P9WQ57	RVBD_0404	long-chain-fatty-acid--AMP ligase FadD30	Basal machinery	P9WQ57	['GO:0070566', 'GO:0005524', 'GO:0016874']	False	False	False	False
Rv2000		1.0	Output		Rv2000	888864.0	P9WLN7	RVBD_2000	hypothetical protein	Basal machinery	P9WLN7	['GO:0050660', 'GO:0004497']	False	False	False	False
nmtR	1.0	1.0	Middle	1.0	nmtR	885418.0	O69711	RVBD_3744	HTH-type transcriptional regulator NmtR	M16	O69711	['GO:0003677', 'GO:0003700', 'GO:0046872']	True	False	False	False
Rv2640c		1.0	Output		Rv2640c	888594.0	I6Y1A7	RVBD_2640c	ArsR family transcriptional regulator	M1.26	I6Y1A7	['GO:0003700']	True	False	False	False
lprK		1.0	Output		lprK	886804.0	O07417	RVBD_0173	Mce family lipoprotein LprK	Basal machinery	O07417	['GO:0120014']	False	False	False	False
vapB6		1.0	Output		vapB6	888077.0	P9WJ57	RVBD_0657c	antitoxin VapB6	Basal machinery	P9WJ57	[]	False	False	False	False
fba		1.0	Output		fba	886474.0	P9WQA3	RVBD_0363c	fructose-bisphosphate aldolase	Basal machinery	P9WQA3	['GO:0004332', 'GO:0008270', 'GO:0035375']	False	False	False	False
fadD22		1.0	Output		fadD22	887295.0	P9WQ61	RVBD_2948c	p-hydroxybenzoyl--AMP ligase	Basal machinery	P9WQ61	['GO:0016878', 'GO:0016874', 'GO:0031177']	False	False	False	False
yrbE4B		1.0	Output		yrbE4B	888336.0	I6Y3P5	RVBD_3500c	integral membrane protein	Basal machinery	I6Y3P5	['GO:0005548']	False	False	False	False
Rv1503c		1.0	Output		Rv1503c					Intermodular		[]	False	False	False	False
Rv1638A		1.0	Output		Rv1638A	3205103.0	L7N673	RVBD_1638A	hypothetical protein	Basal machinery	L7N673	[]	False	False	False	False
Rv0245		1.0	Output		Rv0245	886680.0	O53667	RVBD_0245	oxidoreductase	Basal machinery	O53667	['GO:0010181', 'GO:0042602']	False	False	False	False
Rv0961		1.0	Output		Rv0961	885173.0	P9WKM9	RVBD_0961	integral membrane protein	Basal machinery	P9WKM9	[]	False	False	False	False
Rv0424c		1.0	Output		Rv0424c	886374.0	P96270	RVBD_0424c	hypothetical protein	Basal machinery	P96270	[]	False	False	False	False
pca		1.0	Output		pca	887299.0	I6YEU0	RVBD_2967c	pyruvate carboxylase	Basal machinery	I6YEU0	['GO:0005524', 'GO:0004075', 'GO:0046872', 'GO:0004736']	False	False	False	False
PPE35		1.0	Output		PPE35	885506.0	Q79FI8	RVBD_1918c	PPE family protein PPE35	Basal machinery	Q79FI8	[]	False	False	False	False
lipX		1.0	Output		lipX	885930.0	Q79FR5	RVBD_1169c	lipase LipX	M1.14	Q79FR5	['GO:0008126', 'GO:0004806']	False	False	False	False
fadE19		1.0	Output		fadE19	888541.0	I6Y0W5	RVBD_2500c	acyl-CoA dehydrogenase FadE19	Basal machinery	I6Y0W5	['GO:0003995', 'GO:0050660']	False	False	False	False
secE2		1.0	Output		secE2	886449.0	Q6MX43	RVBD_0379	protein translocase subunit SecE	Basal machinery	Q6MX43	['GO:0046872']	False	False	False	False
dnaN		1.0	Output		dnaN	887092.0	P9WNU1	RVBD_0002	DNA polymerase III subunit beta	Basal machinery	P9WNU1	['GO:0008408', 'GO:0003677', 'GO:0003887', 'GO:0042802']	False	False	False	False
glgB		1.0	Output		glgB	886893.0	P9WN45	RVBD_1326c	1,4-alpha-glucan branching protein	Basal machinery	P9WN45	['GO:0003844', 'GO:0043169', 'GO:0004553']	False	False	False	False
lppW		0.8673863589243946	Output		lppW	887421.0	P9WK67	RVBD_2905	alanine-rich lipoprotein LppW	M1.39	P9WK67	['GO:0008800']	False	False	False	False
Rv3440c		1.0	Output		Rv3440c	887592.0	O06257	RVBD_3440c	hypothetical protein	Basal machinery	O06257	[]	False	False	False	False
Rv3216		1.0	Output		Rv3216					Basal machinery		[]	False	False	False	False
Rv2779c	1.0	0.9786631903049823	Middle	1.0	Rv2779c	888479.0	O33321	RVBD_2779c	Lrp/AsnC family transcriptional regulator	M1.3	O33321	['GO:0043565']	False	False	False	False
PE22		0.7953368677416431	Output		PE22	887811.0	L7N6B5	RVBD_2107	PE family protein PE22	Intermodular	L7N6B5	[]	False	False	False	False
gyrA		1.0	Output		gyrA	887105.0	P9WG47	RVBD_0006	DNA gyrase subunit A	Basal machinery	P9WG47	['GO:0005524', 'GO:0016887', 'GO:0003677', 'GO:0034335', 'GO:0003918', 'GO:0000287']	False	False	False	False
eccA1		1.0	Output		eccA1	886199.0	P9WPH9	RVBD_3868	ESX-1 secretion system protein EccA1	Basal machinery	P9WPH9	['GO:0005524', 'GO:0016887']	False	False	False	False
alkB		1.0	Output		alkB	888690.0	O05895	RVBD_3252c	transmembrane alkane 1-monooxygenase AlkB	Basal machinery	O05895	['GO:0080133']	False	False	False	False
Rv1805c		1.0	Output		Rv1805c	885470.0	O53954	RVBD_1805c	hypothetical protein	Basal machinery	O53954	[]	False	False	False	False
Rv1052		1.0	Output		Rv1052	888441.0	O53400	RVBD_1052	hypothetical protein	Basal machinery	O53400	[]	False	False	False	False
Rv2887	1.0	1.0	Middle	1.0	Rv2887	888563.0	P9WME9	RVBD_2887	HTH-type transcriptional regulator	Global regulator	P9WME9	['GO:0003677', 'GO:0003700']	True	False	False	False
moxR3	1.0	1.0	Middle	1.0	moxR3	887658.0	O53314	RVBD_3164c	methanol dehydrogenase transcriptional regulator MoxR	Basal machinery	O53314	['GO:0005524', 'GO:0016887']	False	False	False	False
purU		1.0	Output		purU	887338.0	P9WHM3	RVBD_2964	formyltetrahydrofolate deformylase	Basal machinery	P9WHM3	['GO:0008864']	False	False	False	False
moeW		1.0	Output		moeW	886018.0	P95234	RVBD_2338c	molybdopterin biosynthesis protein MoeW	M1.20	P95234	['GO:0061503', 'GO:0008641']	False	False	False	False
PE_PGRS35		1.0	Output		PE_PGRS35	885921.0	P9WIF1	RVBD_1983	PE-PGRS family protein PE_PGRS35	Basal machinery	P9WIF1	['GO:0004190']	False	False	False	False
Rv1565c		0.5819767068693432	Output		Rv1565c	886351.0	O06625	RVBD_1565c	hypothetical protein	Basal machinery	O06625	['GO:0016747']	False	False	False	False
Rv0494	1.0	1.0	Middle	1.0	Rv0494	887166.0	P9WMG7	RVBD_0494	HTH-type transcriptional regulator	Global regulator	P9WMG7	['GO:0003677', 'GO:0003700']	True	False	False	False
Rv2514c		1.0	Output		Rv2514c	887878.0	I6Y0Y0	RVBD_2514c	hypothetical protein	Basal machinery	I6Y0Y0	[]	False	False	False	False
Rv1632c		1.0	Output		Rv1632c	885649.0	O06149	RVBD_1632c	hypothetical protein	Basal machinery	O06149	[]	False	False	False	False
icl		1.0	Output		icl	886291.0	P9WKK7	icl1,RVBD_0467	isocitrate lyase	Basal machinery	P9WKK7	['GO:0004451', 'GO:0046872', 'GO:0046421', 'GO:0035375']	False	False	False	False
Rv3094c		1.0	Output		Rv3094c	888661.0	O05773	RVBD_3094c	hypothetical protein	M8	O05773	['GO:0003995', 'GO:0050660']	False	False	False	False
Rv0493c		1.0	Output		Rv0493c	887200.0	P9WKU7	RVBD_0493c	hypothetical protein	Basal machinery	P9WKU7	[]	False	False	False	False
Rv3786c		1.0	Output		Rv3786c	886108.0	P9WKW9	RVBD_3786c	hypothetical protein	Basal machinery	P9WKW9	['GO:0004222']	False	False	False	False
espR	1.0		Input		espR	886184.0	P9WJB7	RVBD_3849	ESX-1 transcriptional regulator EspR	Global regulator	P9WJB7	['GO:0003677', 'GO:0042802']	False	False	False	False
Rv0397		1.0	Output		Rv0397	886421.0	P95205	RVBD_0397	hypothetical protein	Basal machinery	P95205	[]	False	False	False	False
Rv1364c		1.0	Output		Rv1364c	886802.0	P9WLZ7	RVBD_1364c	sigma factor regulatory protein	Basal machinery	P9WLZ7	['GO:0004035', 'GO:0005524', 'GO:0042802', 'GO:0000287', 'GO:0030145', 'GO:0016791', 'GO:0004674', 'GO:0004722']	False	False	False	False
PE_PGRS62		1.0	Output		PE_PGRS62	886143.0	L7N680	RVBD_3812	PE-PGRS family protein PE_PGRS62	Basal machinery	L7N680	[]	False	False	False	False
celA2a		1.0	Output		celA2a		Q79FS6	RVBD_1089A		M1.13	Q79FS6	[]	False	False	False	False
Rv1762c		1.0	Output		Rv1762c	885373.0	O06797	RVBD_1762c	hypothetical protein	Basal machinery	O06797	[]	False	False	False	False
acpA		1.0	Output		acpA	887052.0	I6WX95	RVBD_0033	acyl carrier protein AcpA	Basal machinery	I6WX95	['GO:0000035', 'GO:0000036']	False	False	False	False
rfbE		1.0	Output		rfbE	886113.0	P72047	RVBD_3781	O-antigen/lipopolysaccharide ABC transporter ATP-binding protein RfbE	Basal machinery	P72047	['GO:0140359', 'GO:0005524', 'GO:0016887']	False	False	False	False
Rv1816	1.0	0.9637630218685556	Middle	1.0	Rv1816	885340.0	P9WMC9	RVBD_1816	HTH-type transcriptional regulator	Global regulator	P9WMC9	['GO:0003700', 'GO:0000976']	True	False	False	False
ripB		1.0	Output		ripB	886535.0	P9WHU5	RVBD_1478	peptidoglycan endopeptidase RipB	Basal machinery	P9WHU5	['GO:0008234', 'GO:0008745']	False	False	False	False
Rv2560		1.0	Output		Rv2560	887363.0	P9WLA1	RVBD_2560	proline/glycine-rich transmembrane protein	Basal machinery	P9WLA1	[]	False	False	False	False
Rv2307D		1.0	Output		Rv2307D					Basal machinery		[]	False	False	False	False
mce1D		1.0	Output		mce1D	886807.0	O07416	RVBD_0172	Mce family protein Mce1D	Basal machinery	O07416	['GO:0120014']	False	False	False	False
pnp		1.0	Output		pnp	888467.0	P9WI57	RVBD_2783c,gpsI	bifunctional guanosine pentaphosphate synthetase/polyribonucleotide nucleotidyltransferase	Basal machinery	P9WI57	['GO:0000175', 'GO:0000287', 'GO:0004654', 'GO:0003723']	False	False	False	False
Rv1490		1.0	Output		Rv1490	886511.0	P9WLX1	RVBD_1490	membrane protein	Basal machinery	P9WLX1	[]	False	False	False	False
esxS		1.0	Output		esxS	888946.0	Q6MX18	RVBD_3020c	ESAT-6 like protein EsxS	Basal machinery	Q6MX18	[]	False	False	False	False
fadE10		1.0	Output		fadE10	885636.0	P9WQF7	RVBD_0873	acyl-CoA dehydrogenase FadE10	Basal machinery	P9WQF7	['GO:0003995', 'GO:0050660']	False	False	False	False
Rv1824		1.0	Output		Rv1824	885719.0	P9WLR7	RVBD_1824	hypothetical protein	Basal machinery	P9WLR7	[]	False	False	False	False
Rv2237		1.0	Output		Rv2237	887840.0	P9WLH1	RVBD_2237	hypothetical protein	Basal machinery	P9WLH1	['GO:0016491']	False	False	False	False
Rv2143		1.0	Output		Rv2143	887406.0	O06232	RVBD_2143	hypothetical protein	Basal machinery	O06232	[]	False	False	False	False
recR		1.0	Output		recR	885307.0	P9WHI3	RVBD_3715c	recombination protein RecR	Basal machinery	P9WHI3	['GO:0003677', 'GO:0008270']	False	False	False	False
PPE52		1.0	Output		PPE52	887930.0	I6X6H8	RVBD_3144c	PPE family protein PPE52	Basal machinery	I6X6H8	[]	False	False	False	False
Rv1116		1.0	Output		Rv1116	885969.0	O06568	RVBD_1116	hypothetical protein	Intermodular	O06568	[]	False	False	False	False
pks11		1.0	Output		pks11	885525.0	P9WPF3	RVBD_1665	chalcone synthase	Basal machinery	P9WPF3	['GO:0016747']	False	False	False	False
Rv0320		1.0	Output		Rv0320	886553.0	O07246	RVBD_0320	hypothetical protein	Intermodular	O07246	[]	False	False	False	False
Rv1404	1.0	1.0	Middle	1.0	Rv1404	886712.0	P71672	RVBD_1404	transcriptional regulator	Global regulator	P71672	['GO:0003700']	True	False	False	False
PE_PGRS26		1.0	Output		PE_PGRS26	886626.0	Q79FP3	RVBD_1441c	PE-PGRS family protein PE_PGRS26	Basal machinery	Q79FP3	[]	False	False	False	False
PE_PGRS9		1.0	Output		PE_PGRS9	888664.0	Q79FW8		PE-PGRS family protein PE_PGRS9	Basal machinery	Q79FW8	[]	False	False	False	False
Rv1730c		1.0	Output		Rv1730c	885202.0	P71988	RVBD_1730c	penicillin-binding protein	Basal machinery	P71988	['GO:0016787']	False	False	False	False
gabD2		1.0	Output		gabD2	885204.0	P9WNX7	RVBD_1731	succinate-semialdehyde dehydrogenase	Basal machinery	P9WNX7	['GO:0036243', 'GO:0009013']	False	False	False	False
Rv1375		1.0	Output		Rv1375	886778.0	P9WF27	RVBD_1375	hypothetical protein	Basal machinery	P9WF27	[]	False	False	False	False
Rv2956		1.0	Output		Rv2956	887486.0	I6Y242	RVBD_2956	hypothetical protein	Basal machinery	I6Y242	['GO:0008171']	False	False	False	False
vapC20		1.0	Output		vapC20	887193.0	P95004	RVBD_2549c	ribonuclease VapC20	M1.27	P95004	['GO:0000287', 'GO:0004521']	False	False	False	False
vapB20		1.0	Output		vapB20	887353.0	P9WJ45	RVBD_2550c	antitoxin VapB20	M1.27	P9WJ45	['GO:0003677', 'GO:0097351']	False	False	False	False
PE15		0.9005908608294612	Output		PE15	886757.0	P9WIH1	RVBD_1386	PE family protein PE15	M5	P9WIH1	[]	False	False	False	False
Rv1186c	1.0	1.0	Middle	1.0	Rv1186c	886057.0	O50442	RVBD_1186c	hypothetical protein	M24	O50442	['GO:0003700']	True	False	False	False
rocA		1.0	Output		rocA	886058.0	O50443	RVBD_1187	pyrroline-5-carboxylate dehydrogenase RocA	M24	O50443	['GO:0003842', 'GO:0046872', 'GO:0000166', 'GO:0004657']	False	False	False	False
Rv0818	1.0		Input		Rv0818	885144.0	O53830	RVBD_0818	transcriptional regulator	Global regulator	O53830	['GO:0000156', 'GO:0000976']	False	False	False	True
Rv3386		1.0	Output		Rv3386	888044.0	O50413	RVBD_3386	transposase	Basal machinery	O50413	[]	False	False	False	False
PE19		1.0	Output		PE19	885445.0	Q79FK4	RVBD_1791	PE family protein PE19	Basal machinery	Q79FK4	[]	False	False	False	False
Rv0501		1.0	Output		Rv0501	887228.0	P9WKT3	RVBD_0501,galE2	UDP-glucose 4-epimerase GalE	Basal machinery	P9WKT3	[]	False	False	False	False
vapB46		1.0	Output		vapB46	887429.0	P9WF13	RVBD_3385c	antitoxin VapB46	Basal machinery	P9WF13	['GO:0097351']	False	False	False	False
glbN		1.0	Output		glbN	886402.0	P9WN25	RVBD_1542c	hemoglobin GlbN	Basal machinery	P9WN25	['GO:0020037', 'GO:0046872', 'GO:0008941', 'GO:0019825', 'GO:0005344', 'GO:0008379']	False	False	False	False
vapC46		1.0	Output		vapC46	887432.0	O50411	RVBD_3384c	ribonuclease VapC46	Basal machinery	O50411	['GO:0000287', 'GO:0004540']	False	False	False	False
Rv1322A		1.0	Output		Rv1322A	3205097.0	L7N6B1	RVBD_1322A	hypothetical protein	Basal machinery	L7N6B1	['GO:0004493']	False	False	False	False
desA3		1.0	Output		desA3	888821.0	P9WNZ3	RVBD_3229c	stearoyl-CoA 9-desaturase	M28	P9WNZ3	['GO:0016213', 'GO:0046872', 'GO:0016717']	False	False	False	False
blaI	1.0		Input		blaI	885747.0	P9WMJ5	RVBD_1846c	transcriptional repressor BlaI	M1.1	P9WMJ5	['GO:0003677']	False	False	False	False
ctaB		1.0	Output		ctaB	886666.0	P9WFR7	RVBD_1451	protoheme IX farnesyltransferase	M1.1	P9WFR7	['GO:0008495']	False	False	False	False
hemL		1.0	Output		hemL	887349.0	P9WMN9	RVBD_0524	glutamate-1-semialdehyde 2,1-aminomutase	M1.1	P9WMN9	['GO:0042286', 'GO:0030170', 'GO:0008483']	False	False	False	False
Rv0441c		1.0	Output		Rv0441c	886344.0	P9WKW3	RVBD_0441c	hypothetical protein	Basal machinery	P9WKW3	[]	False	False	False	False
mftB		1.0	Output		mftB	888285.0	P95038	RVBD_0692	mycofactocin system protein MftB	Basal machinery	P95038	[]	False	False	False	False
metG		1.0	Output		metG	886050.0	P9WFU5	metS,RVBD_1007c	methionine--tRNA ligase	Basal machinery	P9WFU5	['GO:0005524', 'GO:0004825']	False	False	False	False
arcA		1.0	Output		arcA	888313.0	P9WQ05	RVBD_1001	arginine deiminase	Basal machinery	P9WQ05	['GO:0016990']	False	False	False	False
Rv3249c	0.9559975480915099		Input		Rv3249c	888741.0	O05892	RVBD_3249c	TetR family transcriptional regulator	Global regulator	O05892	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv0634c		1.0	Output		Rv0634c	888016.0	I6Y4A5	RVBD_0634c	glyoxalase II	Basal machinery	I6Y4A5	['GO:0016787', 'GO:0046872']	False	False	False	False
ppe36		1.0	Output		ppe36	887814.0	P9WI01	p27,PPE36,RVBD_2108	PPE family protein PPE36	Basal machinery	P9WI01	[]	False	False	False	False
lppZ		1.0	Output		lppZ	887308.0	I6Y293	RVBD_3006	lipoprotein LppZ	Basal machinery	I6Y293	[]	False	False	False	False
fdxB		1.0	Output		fdxB	887221.0	P71846	RVBD_3554	electron transfer protein FdxB	Basal machinery	P71846	['GO:0051537', 'GO:0046872', 'GO:0016491']	False	False	False	False
choD		1.0	Output		choD	887502.0	P9WMV9	RVBD_3409c	cholesterol oxidase	Basal machinery	P9WMV9	['GO:0016995', 'GO:0050660', 'GO:0004769']	False	False	False	False
bioF2		0.8122946959307185	Output		bioF2	887050.0	P9WQ85	RVBD_0032	8-amino-7-oxononanoate synthase	M1.1	P9WQ85	['GO:0008710', 'GO:0030170']	False	False	False	False
Rv2574		1.0	Output		Rv2574	887232.0	P9WL87	RVBD_2574	hypothetical protein	Basal machinery	P9WL87	[]	False	False	False	False
Rv1065		0.9721794010817103	Output		Rv1065	887125.0	O53413	RVBD_1065	hypothetical protein	Basal machinery	O53413	['GO:0008198', 'GO:0016702']	False	False	False	False
Rv0963c		1.0	Output		Rv0963c	885184.0	P9WKM7	RVBD_0963c	hypothetical protein	Basal machinery	P9WKM7	[]	False	False	False	False
Rv1987		1.0	Output		Rv1987	885815.0	P9WLQ1	RVBD_1987	chitinase	Basal machinery	P9WLQ1	['GO:0030248', 'GO:0004553']	False	False	False	False
Rv3142c		0.8327906827477373	Output		Rv3142c	887521.0	P95184	RVBD_3142c	hypothetical protein	M1.7	P95184	[]	False	False	False	False
Rv0078	1.0	1.0	Middle	1.0	Rv0078	886990.0	O53623	RVBD_0078	transcriptional regulator	M20	O53623	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv0077c		1.0	Output		Rv0077c	886969.0	O53622	RVBD_0077c	oxidoreductase	M20	O53622	[]	False	False	False	False
Rv0318c		1.0	Output		Rv0318c	886576.0	Q6MX47	RVBD_0318c	integral membrane protein	Basal machinery	Q6MX47	['GO:0005385']	False	False	False	False
recO		1.0	Output		recO	888954.0	P9WHI5	RVBD_2362c	DNA repair protein RecO	Basal machinery	P9WHI5	[]	False	False	False	False
amiA2		1.0	Output		amiA2	888955.0	P9WQ99	RVBD_2363	amidase	Basal machinery	P9WQ99	['GO:0004040']	False	False	False	False
Rv2011c	1.0	1.0	Middle	1.0	Rv2011c	888922.0	P9WLM5	RVBD_2011c	hypothetical protein	Global regulator	P9WLM5	['GO:0003700']	True	False	False	False
Rv2525c		0.8784999410137859	Output		Rv2525c	888612.0	I6XEI5	RVBD_2525c	hypothetical protein	Basal machinery	I6XEI5	['GO:0003796']	False	False	False	False
Rv3437		1.0	Output		Rv3437	887567.0	I6YG51	RVBD_3437	transmembrane protein	Basal machinery	I6YG51	[]	False	False	False	False
Rv3099c		1.0	Output		Rv3099c	888674.0	O05777	RVBD_3099c	hypothetical protein	Basal machinery	O05777	['GO:0046872']	False	False	False	False
glmS		1.0	Output		glmS	887568.0	P9WN49	RVBD_3436c	glucosamine--fructose-6-phosphate aminotransferase	Basal machinery	P9WN49	['GO:0097367', 'GO:0004360']	False	False	False	False
Rv0774c		1.0	Output		Rv0774c	888895.0	I6Y8R4	RVBD_0774c	hypothetical protein	Basal machinery	I6Y8R4	['GO:0016747', 'GO:0004144', 'GO:0050348']	False	False	False	False
rpfC		1.0	Output		rpfC	885759.0	O07747	RVBD_1884c	resuscitation-promoting factor RpfC	Basal machinery	O07747	['GO:0016787']	False	False	False	False
pgsA3		1.0	Output		pgsA3	888375.0	P9WPG3	pgsA-2,RVBD_2746c	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	Basal machinery	P9WPG3	['GO:0008444']	False	False	False	False
mprA		1.0	Output		mprA	885038.0	P9WGM9	RVBD_0981	two-component response regulator MrpA	M10	P9WGM9	['GO:0003677', 'GO:0000156', 'GO:0000976']	False	False	False	True
lppE		1.0	Output		lppE	885762.0	O07750	RVBD_1881c	lipoprotein LppE	Basal machinery	O07750	[]	False	False	False	False
Rv0472c	1.0	1.0	Middle		Rv0472c	886308.0	P9WMD9	RVBD_0472c	HTH-type transcriptional regulator	M1.18	P9WMD9	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv3035		1.0	Output		Rv3035	887842.0	I6XFZ8	RVBD_3035	hypothetical protein	Basal machinery	I6XFZ8	[]	False	False	False	False
argA		1.0	Output		argA	888407.0	O33289	RVBD_2747	L-glutamate alpha-N-acetyltranferase	Basal machinery	O33289	['GO:0004042', 'GO:0008080', 'GO:0042803']	False	False	False	False
Rv2012		1.0	Output		Rv2012	888927.0	P9WLM3	RVBD_2012	hypothetical protein	Basal machinery	P9WLM3	[]	False	False	False	False
Rv0473		1.0	Output		Rv0473	886279.0	I6Y3V3	RVBD_0473	transmembrane protein	Basal machinery	I6Y3V3	[]	False	False	False	False
PE34		1.0	Output		PE34	885764.0	Q79FA1	RVBD_3746c	PE family protein PE34	M1.2	Q79FA1	[]	False	False	False	False
nat		1.0	Output		nat	888005.0	P9WJI5	RVBD_3566c	arylamine N-acetyltransferase	Basal machinery	P9WJI5	['GO:0004060']	False	False	False	False
Rv3076		1.0	Output		Rv3076	888026.0	I6X666	RVBD_3076	hypothetical protein	Basal machinery	I6X666	[]	False	False	False	False
Rv3075c		1.0	Output		Rv3075c	887178.0	I6YF40	RVBD_3075c	hypothetical protein	Basal machinery	I6YF40	['GO:0003824', 'GO:0000287']	False	False	False	False
Rv1194c		1.0	Output		Rv1194c	886040.0	O05296	RVBD_1194c	hypothetical protein	Basal machinery	O05296	['GO:0003700']	True	False	False	False
Rv0158		1.0	Output		Rv0158	886828.0	O53641	RVBD_0158	transcriptional regulator	M1.32	O53641	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv1556	1.0	1.0	Middle	1.0	Rv1556	886367.0	P9WMD1	RVBD_1556	HTH-type transcriptional regulator	M1.29	P9WMD1	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv3050c	1.0		Input		Rv3050c	888866.0	I6XG13	RVBD_3050c	AsnC family transcriptional regulator	M1.40	I6XG13	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv0885		1.0	Output		Rv0885	885285.0	P9WKQ5	RVBD_0885	hypothetical protein	M1.40	P9WKQ5	['GO:0016491']	False	False	False	False
Rv3736	1.0	1.0	Middle	1.0	Rv3736	885389.0	O69703	RVBD_3736	AraC/XylS family transcriptional regulator	Global regulator	O69703	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv3856c		1.0	Output		Rv3856c	886193.0	P96221	RVBD_3856c	hypothetical protein	Basal machinery	P96221	['GO:0042578', 'GO:0008270']	False	False	False	False
Rv1869c		1.0	Output		Rv1869c	885796.0	P95146	RVBD_1869c	reductase	Basal machinery	P95146	['GO:0016651']	False	False	False	False
Rv1395	1.0	1.0	Middle	1.0	Rv1395	886251.0	P9WMJ1	RVBD_1395	HTH-type transcriptional regulator	M1.9	P9WMJ1	['GO:0003677', 'GO:0003700', 'GO:0000976']	True	False	False	False
fdxC		1.0	Output		fdxC	885869.0	O50433	RVBD_1177	ferredoxin FdxC	Intermodular	O50433	['GO:0051538', 'GO:0051539', 'GO:0009055', 'GO:0046872']	False	False	False	False
desA2		1.0	Output		desA2	885339.0	P9WNZ5	RVBD_1094	acyl-ACP desaturase DesA	M1.18	P9WNZ5	['GO:0046872', 'GO:0045300']	False	False	False	False
desA1		1.0	Output		desA1	885444.0	P9WNZ7	RVBD_0824c,des	acyl-ACP desaturase DesA	M1.18	P9WNZ7	['GO:0046872', 'GO:0045300']	False	False	False	False
vapB30	1.0	1.0	Middle	1.0	vapB30	887970.0	P9WJ35	RVBD_0623	antitoxin VapB30	Basal machinery	P9WJ35	[]	False	False	False	False
lrpA	1.0		Input		lrpA	888728.0	I6YBQ3	RVBD_3291c	transcriptional regulator LrpA	M1.3	I6YBQ3	['GO:0043565']	False	False	False	False
